EGPT: VanEck Vectors Egypt Index ETF
Inception Date: 2010-02-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	19212
Shares Outstanding: 749000
Expense Ratio: 0.98%
Tracks This Index: MVIS Egypt Index
ETFdb.com Category: Emerging Markets Equities
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EGPT


Holding,Symbol,Weighting
Egypt Kuwait Holding Co. SAE,EKHO,7.45%
Commercial International Bank (Egypt) SAE Sponsored GDR RegS,CBKD,7.22%
Eastern Company,EAST,6.82%
U.S. Dollar,Other,6.05%
Talaat Moustafa Group Holding,TMGH,5.87%
El Sewedy Electric Company,SWDY,5.52%
Cleopatra Hospital Company,CLHO,4.95%
Centamin plc,CEY,4.28%
Cairo Investment & Real Estate Development,CIRA,4.28%
Medinet Nasr Housing,MNHD,4.02%
Telecom Egypt,ETEL,4.01%
Egyptian Financial Group-Hermes Holding Co.,HRHO,3.86%
Six of October Development & Investment (SODIC),OCDI,3.64%
Oriental Weavers Carpet,ORWE,2.91%
Heliopolis Housing,HELI,2.91%
Ibnsina Pharma,ISPH,2.87%
CI Capital Holding for Financial Investments,CICH,2.8%
Juhayna Food Industries,JUFO,2.78%
Palm Hills Development Co.,PHDC,2.61%
Ezz Steel,ESRS,2.6%
Pioneers Holding Co.,PIOH,2.38%
Egyptian Financial Group-Hermes Holding Co. Sponsored GDR RegS,EFGD,2.0%
Emaar Misr for Development SAE,EMFD,1.78%
Sidi Kerir Petrochemicals,SKPC,1.75%
Orascom Investment Holding SAE,OIH,1.6%
Alexandria Mineral Oils Co.,AMOC,1.54%
Qalaa Holdings S.A.E.,CCAP,1.49%
