IYE: iShares U.S. Energy ETF
Inception Date: 2000-06-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	502126
Shares Outstanding: 24800000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Oil & Gas Index
ETFdb.com Category: Energy Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYE


Holding,Symbol,Weighting
Exxon Mobil Corporation,XOM,22.32%
Chevron Corporation,CVX,20.82%
ConocoPhillips,COP,5.47%
Phillips 66,PSX,3.91%
Schlumberger NV,SLB,3.89%
"EOG Resources, Inc.",EOG,3.73%
Marathon Petroleum Corporation,MPC,3.45%
Kinder Morgan Inc Class P,KMI,3.41%
"Williams Companies, Inc.",WMB,3.12%
Valero Energy Corporation,VLO,2.95%
Pioneer Natural Resources Company,PXD,2.4%
"ONEOK, Inc.",OKE,2.18%
Halliburton Company,HAL,2.14%
Occidental Petroleum Corporation,OXY,1.86%
Hess Corporation,HES,1.85%
Baker Hughes Company Class A,BKR,1.83%
"Cheniere Energy, Inc.",LNG,1.76%
Concho Resources Inc.,CXO,1.47%
"First Solar, Inc.",FSLR,1.07%
"Diamondback Energy, Inc.",FANG,0.98%
Cabot Oil & Gas Corporation,COG,0.83%
OGE Energy Corp.,OGE,0.82%
Targa Resources Corp.,TRGP,0.77%
Devon Energy Corporation,DVN,0.77%
Apache Corporation,APA,0.69%
NOV Inc.,NOV,0.68%
Marathon Oil Corporation,MRO,0.67%
"Parsley Energy, Inc. Class A",PE,0.56%
TechnipFMC Plc,FTI,0.51%
HollyFrontier Corporation,HFC,0.49%
Cimarex Energy Co.,XEC,0.49%
Ovintiv Inc,OVV,0.48%
EQT Corporation,EQT,0.45%
"WPX Energy, Inc.",WPX,0.42%
Equitrans Midstream Corp.,ETRN,0.42%
MUTUAL FUND (OTHER),Other,0.17%
"Continental Resources, Inc.",CLR,0.13%
U.S. Dollar,Other,0.04%
