SLX: VanEck Vectors Steel ETF
Inception Date: 2006-10-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	78627
Shares Outstanding: 1725000
Expense Ratio: 0.56%
Tracks This Index: NYSE Arca Steel Index
ETFdb.com Category: Materials
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SLX


Holding,Symbol,Weighting
Rio Tinto plc Sponsored ADR,RIO,14.78%
Vale S.A. Sponsored ADR,VALE,14.64%
ArcelorMittal SA ADR,MT,7.64%
POSCO Sponsored ADR,PKX,7.1%
Nucor Corporation,NUE,5.25%
Vedanta Limited Sponsored ADR,VEDL,4.93%
Cleveland-Cliffs Inc,CLF,4.75%
Companhia Siderurgica Nacional Sponsored ADR,SID,4.7%
Reliance Steel & Aluminum Co.,RS,4.54%
"Steel Dynamics, Inc.",STLD,4.45%
Gerdau S.A. Sponsored ADR Pfd,GGB,4.42%
Tenaris S.A. Sponsored ADR,TS,4.35%
Ternium S.A. Sponsored ADR,TX,4.28%
United States Steel Corporation,X,2.89%
"Worthington Industries, Inc.",WOR,2.12%
Commercial Metals Company,CMC,1.93%
"Gibraltar Industries, Inc.",ROCK,1.83%
Allegheny Technologies Incorporated,ATI,1.66%
Carpenter Technology Corporation,CRS,1.09%
"Warrior Met Coal, Inc.",HCC,0.85%
"Schnitzer Steel Industries, Inc. Class A",SCHN,0.69%
Ryerson Holding Corporation,RYI,0.41%
"SunCoke Energy, Inc.",SXC,0.28%
U.S. Dollar,Other,0.25%
TimkenSteel Corp,TMST,0.16%
