EWH: iShares MSCI Hong Kong ETF
Inception Date: 1996-03-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1448460
Shares Outstanding: 58725000
Expense Ratio: 0.49%
Tracks This Index: MSCI Hong Kong Index
ETFdb.com Category: Asia Pacific Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EWH


Holding,Symbol,Weighting
AIA Group Limited,1299,23.19%
Hong Kong Exchanges & Clearing Ltd.,388,13.01%
"Techtronic Industries Co., Ltd.",669,3.96%
Link Real Estate Investment Trust,823,3.79%
CK Hutchison Holdings Ltd,1,3.79%
Sun Hung Kai Properties Limited,16,3.78%
Galaxy Entertainment Group Limited,27,3.41%
Hong Kong & China Gas Co. Ltd.,3,3.23%
CLP Holdings Limited,2,3.08%
"Hang Seng Bank, Limited",11,2.7%
CK Asset Holdings Limited,1113,2.7%
Jardine Matheson Holdings Limited,J36,2.53%
BOC Hong Kong (Holdings) Limited,2388,2.31%
Sands China Ltd.,1928,2.2%
Wharf Real Estate Investment Co. Ltd.,1997,1.96%
MTR Corporation Limited,66,1.82%
WH Group Ltd. (HK),288,1.69%
Power Assets Holdings Limited,6,1.59%
New World Development Co. Ltd.,17,1.5%
ESR Cayman Ltd.,1821,1.32%
Budweiser Brewing Co. APAC Ltd.,1876,1.24%
Henderson Land Development Co. Ltd.,12,1.22%
Jardine Strategic Holdings Limited,J37,1.21%
Hang Lung Properties Limited,101,1.17%
Xinyi Glass Holdings Limited,868,1.16%
HKT Trust and HKT Ltd,6823,1.08%
Hongkong Land Holdings Limited,H78,1.06%
ASM Pacific Technology Limited,522,0.94%
Sino Land Co. Ltd.,83,0.93%
Melco Resorts & Entertainment Limited Sponsored ADR,MLCO,0.91%
CK Infrastructure Holdings Limited,1038,0.83%
Swire Properties Limited,1972,0.78%
Bank of East Asia Ltd.,23,0.68%
Swire Pacific Limited Class A,19,0.65%
Wynn Macau Ltd.,1128,0.63%
HK Electric Investments & HK Electric Investments Ltd.,2638,0.63%
PCCW Limited,8,0.63%
SJM Holdings Limited,880,0.55%
U.S. Dollar,Other,0.07%
DERIVATIVE SECURITIES (OTHER),Other,0.05%
BlackRock Cash Funds Treasury SL Agency Shares,Other,0.0%
