PEXL: Pacer US Export Leaders ETF
Inception Date: 2018-07-23
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1800
Shares Outstanding: 50000
Expense Ratio: 0.6%
Tracks This Index: Pacer US Export Leaders Index
ETFdb.com Category: All Cap Equities
Issuer: Pacer Financial
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PEXL


Holding,Symbol,Weighting
"Monolithic Power Systems, Inc.",MPWR,1.16%
"Fortinet, Inc.",FTNT,1.12%
"Cadence Design Systems, Inc.",CDNS,1.11%
AES Corporation,AES,1.08%
"Synopsys, Inc.",SNPS,1.07%
"Lumentum Holdings, Inc.",LITE,1.06%
"SolarEdge Technologies, Inc.",SEDG,1.06%
Tesla Inc,TSLA,1.06%
"KBR, Inc.",KBR,1.06%
Broadcom Inc.,AVGO,1.05%
"Illumina, Inc.",ILMN,1.05%
"Autodesk, Inc.",ADSK,1.05%
Estee Lauder Companies Inc. Class A,EL,1.05%
"Qorvo, Inc.",QRVO,1.05%
DXC Technology Co.,DXC,1.04%
"West Pharmaceutical Services, Inc.",WST,1.04%
Accenture Plc Class A,ACN,1.03%
Adobe Inc.,ADBE,1.03%
BorgWarner Inc.,BWA,1.03%
Ingevity Corporation,NGVT,1.03%
Allegion PLC,ALLE,1.03%
Darling Ingredients Inc.,DAR,1.03%
IQVIA Holdings Inc,IQV,1.03%
"Freeport-McMoRan, Inc.",FCX,1.02%
"Ashland Global Holdings, Inc.",ASH,1.02%
"Analog Devices, Inc.",ADI,1.02%
"Hasbro, Inc.",HAS,1.02%
Repligen Corporation,RGEN,1.02%
Cognex Corporation,CGNX,1.02%
Linde plc,LIN,1.02%
"CMC Materials, Inc.",CCMP,1.02%
"Cirrus Logic, Inc.",CRUS,1.02%
Electronic Arts Inc.,EA,1.02%
"Align Technology, Inc.",ALGN,1.01%
Kansas City Southern,KSU,1.01%
Keysight Technologies Inc,KEYS,1.01%
Brink\'s Company,BCO,1.01%
Microsoft Corporation,MSFT,1.01%
Ingersoll Rand Inc.,IR,1.0%
Avery Dennison Corporation,AVY,1.0%
IDEX Corporation,IEX,1.0%
Xylem Inc.,XYL,1.0%
"Littelfuse, Inc.",LFUS,1.0%
"Zoetis, Inc. Class A",ZTS,1.0%
Semtech Corporation,SMTC,1.0%
"Bio-Rad Laboratories, Inc. Class A",BIO,1.0%
"Netflix, Inc.",NFLX,0.99%
Timken Company,TKR,0.99%
"Mondelez International, Inc. Class A",MDLZ,0.99%
O-I Glass Inc,OI,0.99%
NVIDIA Corporation,NVDA,0.99%
"MKS Instruments, Inc.",MKSI,0.99%
Abbott Laboratories,ABT,0.99%
"AMETEK, Inc.",AME,0.99%
Johnson Controls International plc,JCI,0.99%
Newmont Corporation,NEM,0.98%
KLA Corporation,KLAC,0.98%
"Domino\'s Pizza, Inc.",DPZ,0.98%
Zebra Technologies Corporation Class A,ZBRA,0.98%
Garmin Ltd.,GRMN,0.98%
"PPG Industries, Inc.",PPG,0.98%
World Fuel Services Corporation,INT,0.98%
Sensient Technologies Corporation,SXT,0.98%
Nordson Corporation,NDSN,0.98%
"Donaldson Company, Inc.",DCI,0.98%
Trimble Inc.,TRMB,0.98%
Baxter International Inc.,BAX,0.98%
"Arrow Electronics, Inc.",ARW,0.98%
NewMarket Corporation,NEU,0.97%
ManpowerGroup Inc.,MAN,0.97%
"Agilent Technologies, Inc.",A,0.97%
Oshkosh Corp,OSK,0.97%
Alphabet Inc. Class A,GOOGL,0.97%
Intel Corporation,INTC,0.97%
"Facebook, Inc. Class A",FB,0.97%
"Advanced Micro Devices, Inc.",AMD,0.97%
Amphenol Corporation Class A,APH,0.97%
Parker-Hannifin Corporation,PH,0.97%
FMC Corporation,FMC,0.96%
Thermo Fisher Scientific Inc.,TMO,0.96%
Kimberly-Clark Corporation,KMB,0.96%
Fair Isaac Corporation,FICO,0.96%
"ITT, Inc.",ITT,0.96%
Celanese Corporation,CE,0.96%
Whirlpool Corporation,WHR,0.95%
Graco Inc.,GGG,0.95%
"Applied Materials, Inc.",AMAT,0.95%
Mettler-Toledo International Inc.,MTD,0.95%
"PerkinElmer, Inc.",PKI,0.95%
Microchip Technology Incorporated,MCHP,0.95%
Westinghouse Air Brake Technologies Corporation,WAB,0.95%
"Royal Gold, Inc.",RGLD,0.94%
LKQ Corporation,LKQ,0.93%
Rayonier Inc.,RYN,0.93%
Halliburton Company,HAL,0.92%
"InterDigital, Inc.",IDCC,0.92%
Lam Research Corporation,LRCX,0.92%
Hexcel Corporation,HXL,0.91%
Chemours Co.,CC,0.9%
Chevron Corporation,CVX,0.89%
U.S. Dollar,Other,0.43%
