SCHD: Schwab US Dividend Equity ETF
Inception Date: 2011-10-20
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	16114100
Shares Outstanding: 255050000
Expense Ratio: 0.06%
Tracks This Index: Dow Jones U.S. Dividend 100 Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: Charles Schwab
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SCHD


Holding,Symbol,Weighting
Coca-Cola Company,KO,4.14%
"PepsiCo, Inc.",PEP,4.1%
Texas Instruments Incorporated,TXN,4.06%
3M Company,MMM,4.01%
"United Parcel Service, Inc. Class B",UPS,4.01%
International Business Machines Corporation,IBM,4.0%
Qualcomm Inc,QCOM,3.93%
Exxon Mobil Corporation,XOM,3.88%
Verizon Communications Inc.,VZ,3.85%
Altria Group Inc,MO,3.84%
"BlackRock, Inc.",BLK,3.78%
Pfizer Inc.,PFE,3.54%
U.S. Bancorp,USB,3.27%
Emerson Electric Co.,EMR,2.92%
Eaton Corp. Plc,ETN,2.92%
Kimberly-Clark Corporation,KMB,2.79%
Cummins Inc.,CMI,2.04%
"Paychex, Inc.",PAYX,1.81%
T. Rowe Price Group,TROW,1.76%
V.F. Corporation,VFC,1.66%
"Prudential Financial, Inc.",PRU,1.58%
Discover Financial Services,DFS,1.42%
Valero Energy Corporation,VLO,1.4%
"Best Buy Co., Inc.",BBY,1.4%
ViacomCBS Inc. Class B,VIAC,1.28%
"Ameriprise Financial, Inc.",AMP,1.2%
International Paper Company,IP,1.19%
Amcor PLC,AMCR,1.12%
"ONEOK, Inc.",OKE,1.04%
Fifth Third Bancorp,FITB,1.01%
Kellogg Company,K,0.96%
"Hartford Financial Services Group, Inc.",HIG,0.9%
Genuine Parts Company,GPC,0.88%
M&T Bank Corporation,MTB,0.84%
Eastman Chemical Company,EMN,0.82%
KeyCorp,KEY,0.82%
Omnicom Group Inc,OMC,0.81%
Regions Financial Corporation,RF,0.79%
"Hasbro, Inc.",HAS,0.72%
Whirlpool Corporation,WHR,0.68%
Cincinnati Financial Corporation,CINF,0.67%
Huntington Bancshares Incorporated,HBAN,0.66%
"Principal Financial Group, Inc.",PFG,0.65%
"Fidelity National Financial, Inc. - FNF Group",FNF,0.58%
Snap-on Incorporated,SNA,0.57%
"Watsco, Inc.",WSO,0.45%
"Steel Dynamics, Inc.",STLD,0.45%
Robert Half International Inc.,RHI,0.44%
Eaton Vance Corp.,EV,0.4%
Comerica Incorporated,CMA,0.4%
"East West Bancorp, Inc.",EWBC,0.37%
"Zions Bancorporation, N.A.",ZION,0.36%
Sonoco Products Company,SON,0.36%
"Leggett & Platt, Incorporated",LEG,0.36%
"Franklin Resources, Inc.",BEN,0.34%
Polaris Inc.,PII,0.33%
"American Financial Group, Inc.",AFG,0.32%
Huntsman Corporation,HUN,0.3%
"Flowers Foods, Inc.",FLO,0.27%
Janus Henderson Group PLC,JHG,0.25%
Lazard Ltd Class A,LAZ,0.24%
Synovus Financial Corp.,SNV,0.24%
Unum Group,UNM,0.24%
"MSC Industrial Direct Co., Inc. Class A",MSM,0.23%
Evercore Inc Class A,EVR,0.23%
Webster Financial Corporation,WBS,0.19%
Bank OZK,OZK,0.19%
"Insperity, Inc.",NSP,0.18%
"Nu Skin Enterprises, Inc. Class A",NUS,0.17%
Umpqua Holdings Corporation,UMPQ,0.17%
Bank of Hawaii Corporation,BOH,0.16%
PacWest Bancorp,PACW,0.15%
"Federated Hermes, Inc. Class B",FHI,0.14%
CVB Financial Corp.,CVBF,0.13%
Cathay General Bancorp,CATY,0.12%
International Bancshares Corporation,IBOC,0.11%
"B&G Foods, Inc.",BGS,0.11%
HNI Corporation,HNI,0.09%
"Waddell & Reed Financial, Inc. Class A",WDR,0.09%
State Street Institutional Investment Trust US Government Money Market Fund Institutional,GVMXX,0.08%
"Schweitzer-Mauduit International, Inc.",SWM,0.08%
Banner Corporation,BANR,0.08%
"Northwest Bancshares, Inc.",NWBI,0.08%
Mercury General Corporation,MCY,0.07%
Lakeland Financial Corporation,LKFN,0.07%
Neenah Inc,NP,0.06%
"Safety Insurance Group, Inc.",SAFT,0.06%
BancFirst Corporation,BANF,0.06%
City Holding Company,CHCO,0.06%
First Commonwealth Financial Corporation,FCF,0.05%
"Employers Holdings, Inc.",EIG,0.05%
"S&T Bancorp, Inc.",STBA,0.05%
Heritage Financial Corporation,HFWA,0.04%
"Boston Private Financial Holdings, Inc.",BPFH,0.04%
"Stock Yards Bancorp, Inc.",SYBT,0.04%
1st Source Corporation,SRCE,0.04%
"PetMed Express, Inc.",PETS,0.04%
Premier Financial Corp.,PFC,0.04%
Federal Agricultural Mortgage Corporation Class C,AGM,0.03%
U.S. Dollar,Other,0.02%
