KIE: SPDR S&P Insurance ETF
Inception Date: 2005-11-15
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	367793
Shares Outstanding: 10950000
Expense Ratio: 0.35%
Tracks This Index: S&P Insurance Select Industry Index
ETFdb.com Category: Financials Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/KIE


Holding,Symbol,Weighting
"Trupanion, Inc.",TRUP,2.39%
Cincinnati Financial Corporation,CINF,2.24%
"Brighthouse Financial, Inc.",BHF,2.21%
Arch Capital Group Ltd.,ACGL,2.2%
"Hartford Financial Services Group, Inc.",HIG,2.18%
Allstate Corporation,ALL,2.17%
"Brown & Brown, Inc.",BRO,2.17%
Old Republic International Corporation,ORI,2.17%
Progressive Corporation,PGR,2.16%
"Fidelity National Financial, Inc. - FNF Group",FNF,2.15%
"Travelers Companies, Inc.",TRV,2.14%
Aon Plc Class A,AON,2.13%
Alleghany Corporation,Y,2.13%
Arthur J. Gallagher & Co.,AJG,2.12%
Willis Towers Watson Public Limited Company,WLTW,2.12%
"Assurant, Inc.",AIZ,2.12%
Loews Corporation,L,2.12%
Markel Corporation,MKL,2.11%
W. R. Berkley Corporation,WRB,2.11%
"Principal Financial Group, Inc.",PFG,2.1%
American Equity Investment Life Holding Company,AEL,2.1%
Athene Holding Ltd. Class A,ATH,2.09%
Globe Life Inc.,GL,2.09%
"Marsh & McLennan Companies, Inc.",MMC,2.09%
"Everest Re Group, Ltd.",RE,2.08%
First American Financial Corporation,FAF,2.07%
"Hanover Insurance Group, Inc.",THG,2.07%
Chubb Limited,CB,2.06%
Assured Guaranty Ltd.,AGO,2.06%
"eHealth, Inc.",EHTH,2.05%
"MetLife, Inc.",MET,2.05%
"American Financial Group, Inc.",AFG,2.05%
"Prudential Financial, Inc.",PRU,2.05%
"Primerica, Inc.",PRI,2.05%
RenaissanceRe Holdings Ltd.,RNR,2.04%
Aflac Incorporated,AFL,2.04%
Unum Group,UNM,2.03%
Lincoln National Corporation,LNC,2.02%
"Reinsurance Group of America, Incorporated",RGA,2.01%
"American International Group, Inc.",AIG,2.01%
Axis Capital Holdings Limited,AXS,2.0%
"Kinsale Capital Group, Inc.",KNSL,1.74%
"CNO Financial Group, Inc.",CNO,1.6%
"Genworth Financial, Inc. Class A",GNW,1.5%
"Selective Insurance Group, Inc.",SIGI,1.44%
White Mountains Insurance Group Ltd,WTM,1.41%
Erie Indemnity Company Class A,ERIE,1.31%
Kemper Corporation,KMPR,1.29%
RLI Corp.,RLI,1.23%
Mercury General Corporation,MCY,0.8%
Enstar Group Limited,ESGR,0.69%
"Argo Group International Holdings, Ltd.",ARGO,0.48%
State Street Institutional Liquid Reserves Fund,SSIXX,0.16%
