EDOC: Global X Telemedicine & Digital Health ETF
Inception Date: 2020-07-30
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	590813
Shares Outstanding: 30643000
Expense Ratio: 0.68%
Tracks This Index: Solactive Telemedicine & Digital Health Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Global X
Structure: 
ETF Home Page: https://etfdb.com/etf/EDOC


Holding,Symbol,Weighting
"M3, Inc.",2413,4.84%
"Nuance Communications, Inc.",NUAN,4.76%
"NeoGenomics, Inc.",NEO,4.49%
"Illumina, Inc.",ILMN,4.16%
"Agilent Technologies, Inc.",A,4.07%
"Guardant Health, Inc.",GH,4.07%
"Omnicell, Inc.",OMCL,3.98%
Insulet Corporation,PODD,3.9%
Cerner Corporation,CERN,3.87%
Alibaba Health Information Technology Ltd.,241,3.74%
"iRhythm Technologies, Inc.",IRTC,3.72%
"DexCom, Inc.",DXCM,3.68%
Laboratory Corporation of America Holdings,LH,3.47%
"Change Healthcare, Inc.",CHNG,3.36%
Premier Inc. Class A,PINC,3.34%
Veeva Systems Inc Class A,VEEV,3.3%
Invitae Corp.,NVTA,3.29%
Ping An Healthcare and Technology Company Limited,1833,3.24%
"Teladoc Health, Inc.",TDOC,3.07%
"Tandem Diabetes Care, Inc.",TNDM,2.96%
"1Life Healthcare, Inc.",ONEM,2.21%
R1 RCM Inc,RCM,2.16%
Veracyte Inc,VCYT,2.11%
CompuGroup Medical SE & Co. KGaA,COP,2.02%
Shop Apotheke Europe NV,SAE,1.95%
"BioTelemetry, Inc.",BEAT,1.88%
"Allscripts Healthcare Solutions, Inc.",MDRX,1.8%
"eHealth, Inc.",EHTH,1.35%
"Phreesia, Inc.",PHR,1.33%
Evolent Health Inc Class A,EVH,1.06%
"Inovalon Holdings, Inc. Class A",INOV,1.05%
"Codexis, Inc.",CDXS,0.96%
Pro Medicus Limited,PME,0.9%
"NextGen Healthcare, Inc.",NXGN,0.79%
SmileDirectClub Inc Class A,SDC,0.71%
"Tabula Rasa Healthcare, Inc.",TRHC,0.7%
"Personalis, Inc.",PSNL,0.65%
OptimizeRx Corporation,OPRX,0.45%
"Ontrak, Inc.",OTRK,0.36%
"Computer Programs and Systems, Inc.",CPSI,0.29%
U.S. Dollar,Other,-0.02%
