BIBL: Inspire 100 ETF
Inception Date: 2017-10-31
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	160072
Shares Outstanding: 4400000
Expense Ratio: 0.35%
Tracks This Index: Inspire 100 Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Inspire Investing
Structure: ETF
ETF Home Page: https://etfdb.com/etf/BIBL


Holding,Symbol,Weighting
NVIDIA Corporation,NVDA,7.81%
Costco Wholesale Corporation,COST,4.24%
Honeywell International Inc.,HON,3.81%
"NextEra Energy, Inc.",NEE,3.68%
Union Pacific Corporation,UNP,3.62%
"Lowe\'s Companies, Inc.",LOW,2.92%
Caterpillar Inc.,CAT,2.45%
American Tower Corporation,AMT,2.44%
"Zoetis, Inc. Class A",ZTS,1.86%
CSX Corporation,CSX,1.7%
Crown Castle International Corp,CCI,1.67%
"Prologis, Inc.",PLD,1.65%
Vertex Pharmaceuticals Incorporated,VRTX,1.6%
Illinois Tool Works Inc.,ITW,1.56%
Global Payments Inc.,GPN,1.51%
"Equinix, Inc.",EQIX,1.44%
"Illumina, Inc.",ILMN,1.43%
"Analog Devices, Inc.",ADI,1.36%
Edwards Lifesciences Corporation,EW,1.32%
"Regeneron Pharmaceuticals, Inc.",REGN,1.27%
Southern Copper Corporation,SCCO,1.25%
"Waste Management, Inc.",WM,1.22%
Emerson Electric Co.,EMR,1.21%
"Align Technology, Inc.",ALGN,1.17%
NXP Semiconductors NV,NXPI,1.14%
"American Electric Power Company, Inc.",AEP,1.04%
"Ross Stores, Inc.",ROST,1.04%
Newmont Corporation,NEM,1.03%
U.S. Dollar,Other,0.99%
Cognizant Technology Solutions Corporation Class A,CTSH,0.97%
"Synopsys, Inc.",SNPS,0.96%
Sysco Corporation,SYY,0.95%
Aptiv PLC,APTV,0.92%
"Alexion Pharmaceuticals, Inc.",ALXN,0.92%
Amphenol Corporation Class A,APH,0.91%
MSCI Inc. Class A,MSCI,0.9%
Parker-Hannifin Corporation,PH,0.88%
"Agilent Technologies, Inc.",A,0.87%
Cintas Corporation,CTAS,0.85%
Centene Corporation,CNC,0.85%
"Paychex, Inc.",PAYX,0.83%
Johnson Controls International plc,JCI,0.83%
"Xilinx, Inc.",XLNX,0.82%
"Palo Alto Networks, Inc.",PANW,0.81%
IQVIA Holdings Inc,IQV,0.81%
Aflac Incorporated,AFL,0.81%
Verisk Analytics Inc,VRSK,0.78%
Schlumberger NV,SLB,0.74%
"Republic Services, Inc.",RSG,0.74%
SBA Communications Corp. Class A,SBAC,0.74%
"EOG Resources, Inc.",EOG,0.71%
PACCAR Inc,PCAR,0.69%
WEC Energy Group Inc,WEC,0.68%
"AMETEK, Inc.",AME,0.68%
"Simon Property Group, Inc.",SPG,0.65%
"McCormick & Company, Incorporated",MKC,0.62%
"D.R. Horton, Inc.",DHI,0.6%
Fortive Corp.,FTV,0.6%
Equifax Inc.,EFX,0.6%
"Skyworks Solutions, Inc.",SWKS,0.59%
"Consolidated Edison, Inc.",ED,0.59%
Keysight Technologies Inc,KEYS,0.58%
Equity Residential,EQR,0.57%
Garmin Ltd.,GRMN,0.56%
DTE Energy Company,DTE,0.55%
"Alexandria Real Estate Equities, Inc.",ARE,0.54%
Realty Income Corporation,O,0.52%
International Paper Company,IP,0.52%
Vulcan Materials Company,VMC,0.51%
"Discovery, Inc. Class A",DISCA,0.5%
AmerisourceBergen Corporation,ABC,0.5%
Teleflex Incorporated,TFX,0.49%
"Discovery, Inc. Class C",DISCK,0.48%
SVB Financial Group,SIVB,0.47%
Entergy Corporation,ETR,0.47%
Pioneer Natural Resources Company,PXD,0.47%
"Martin Marietta Materials, Inc.",MLM,0.47%
"SS&C Technologies Holdings, Inc.",SSNC,0.46%
Dover Corporation,DOV,0.45%
"United Rentals, Inc.",URI,0.41%
Waters Corporation,WAT,0.41%
Nucor Corporation,NUE,0.39%
"J.B. Hunt Transport Services, Inc.",JBHT,0.37%
Hewlett Packard Enterprise Co.,HPE,0.37%
"NetApp, Inc.",NTAP,0.37%
"Cheniere Energy, Inc.",LNG,0.37%
Regions Financial Corporation,RF,0.36%
Halliburton Company,HAL,0.36%
"Gartner, Inc.",IT,0.34%
WestRock Company,WRK,0.31%
Alliant Energy Corp,LNT,0.3%
International Flavors & Fragrances Inc.,IFF,0.3%
W. P. Carey Inc.,WPC,0.29%
"CenterPoint Energy, Inc.",CNP,0.28%
Concho Resources Inc.,CXO,0.27%
"Mohawk Industries, Inc.",MHK,0.22%
"Henry Schein, Inc.",HSIC,0.22%
NiSource Inc,NI,0.22%
Sealed Air Corporation,SEE,0.18%
"National Oilwell Varco, Inc.",NOV,0.12%
TechnipFMC Plc,FTI,0.1%
