JHMT: John Hancock Multi-Factor Technology ETF
Inception Date: 2015-09-28
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	50356
Shares Outstanding: 640000
Expense Ratio: 0.4%
Tracks This Index: John Hancock Dimensional Technology Index
ETFdb.com Category: Technology Equities
Issuer: John Hancock
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JHMT


Holding,Symbol,Weighting
Apple Inc.,AAPL,5.31%
Microsoft Corporation,MSFT,5.09%
Intel Corporation,INTC,3.03%
NVIDIA Corporation,NVDA,2.84%
Adobe Inc.,ADBE,2.51%
Broadcom Inc.,AVGO,2.39%
"Cisco Systems, Inc.",CSCO,2.37%
Texas Instruments Incorporated,TXN,2.29%
"salesforce.com, inc.",CRM,2.23%
Oracle Corporation,ORCL,2.14%
Qualcomm Inc,QCOM,2.02%
KLA Corporation,KLAC,2.0%
International Business Machines Corporation,IBM,1.91%
Lam Research Corporation,LRCX,1.8%
"Applied Materials, Inc.",AMAT,1.64%
"Micron Technology, Inc.",MU,1.55%
TE Connectivity Ltd.,TEL,1.41%
"Cadence Design Systems, Inc.",CDNS,1.4%
Microchip Technology Incorporated,MCHP,1.39%
"Xilinx, Inc.",XLNX,1.27%
Marvell Technology Group Ltd.,MRVL,1.11%
"Skyworks Solutions, Inc.",SWKS,1.08%
Intuit Inc.,INTU,1.04%
"Maxim Integrated Products, Inc.",MXIM,1.02%
Keysight Technologies Inc,KEYS,1.02%
Corning Inc,GLW,0.97%
"ANSYS, Inc.",ANSS,0.96%
"Analog Devices, Inc.",ADI,0.95%
"Advanced Micro Devices, Inc.",AMD,0.92%
Amphenol Corporation Class A,APH,0.92%
HP Inc.,HPQ,0.89%
Cognizant Technology Solutions Corporation Class A,CTSH,0.89%
"Teradyne, Inc.",TER,0.87%
Zebra Technologies Corporation Class A,ZBRA,0.82%
"Twilio, Inc. Class A",TWLO,0.82%
Seagate Technology PLC,STX,0.78%
"ServiceNow, Inc.",NOW,0.78%
"Motorola Solutions, Inc.",MSI,0.78%
"Palo Alto Networks, Inc.",PANW,0.77%
"Trade Desk, Inc. Class A",TTD,0.75%
"Qorvo, Inc.",QRVO,0.72%
"Paycom Software, Inc.",PAYC,0.72%
"Synopsys, Inc.",SNPS,0.71%
"Akamai Technologies, Inc.",AKAM,0.7%
