EMDV: ProShares MSCI Emerging Markets Dividend Growers ETF
Inception Date: 2016-01-25
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	23496
Shares Outstanding: 405000
Expense Ratio: 0.6%
Tracks This Index: MSCI Emerging Markets Dividend Masters Index
ETFdb.com Category: Emerging Markets Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EMDV


Holding,Symbol,Weighting
iShares MSCI Kuwait ETF,KWT,3.28%
China Tourism Group Duty Free Corporation Limited Class A,601888,2.69%
KrungThai Card Public Co. Ltd.,KTC,2.3%
Bancolombia S.A. Sponsored ADR Pfd,CIB,2.17%
Yuhan Corporation,000100,2.13%
Asian Paints Ltd.,500820,2.09%
Yunnan Baiyao Group Co. Ltd. Class A,000538,2.09%
Berger Paints India Limited,509480,1.98%
Infosys Limited Sponsored ADR,INFY,1.92%
ITC Limited,500875,1.91%
Tata Consultancy Services Limited,532540,1.91%
Pidilite Industries Limited,500331,1.88%
Hindustan Unilever Limited,500696,1.88%
China Resources Gas Group Limited,1193,1.87%
Bajaj Finance Limited,500034,1.86%
Marico Limited,531642,1.83%
Aldar Properties - P J S C,ALDAR,1.83%
China Gas Holdings Limited,384,1.81%
Public Bank Bhd,1295,1.8%
Polymetal International Plc,POLY,1.79%
"Zhejiang Supor Co., Ltd. Class A",002032,1.76%
Oil company LUKOIL PJSC Sponsored ADR,LUKOY,1.75%
"Hangzhou Hikvision Digital Technology Co., Ltd Class A",002415,1.75%
Sanlam Limited,SLM,1.74%
"Ping An Insurance (Group) Company of China, Ltd. Class H",2318,1.74%
Shenzhou International Group Holdings Limited,2313,1.73%
PT Bank Rakyat Indonesia (Persero) Tbk Class B,BBRI,1.72%
Guangdong Investment Limited,270,1.72%
China Medical System Holdings Ltd.,867,1.7%
Ayala Land Inc.,ALI,1.7%
Naspers Limited Class N,NPN,1.68%
America Movil SAB de CV Class L,AMXL,1.68%
Localiza Rent A Car S.A.,RENT3,1.68%
Britannia Industries Ltd,500825,1.68%
PT Bank Central Asia Tbk,BBCA,1.68%
Luxshare Precision Industry Co. Ltd. Class A,002475,1.67%
Chailease Holding Co. Ltd.,5871,1.66%
Shree Cement Limited,500387,1.65%
People\'s Insurance Co. (Group) of China Ltd. Class H,1339,1.62%
"E.SUN Financial Holding Co., Ltd.",2884,1.62%
Tencent Holdings Ltd.,700,1.58%
"Sinopharm Group Co., Ltd. Class H",1099,1.58%
CIFI Holdings (Group) Co. Ltd.,884,1.57%
"International Container Terminal Services, Inc.",ICT,1.57%
Suofeiya Home Collection Co. Ltd Class A,002572,1.56%
"Alfa, S.A.B. de C.V. Class A",ALFAA,1.56%
Bangkok Dusit Medical Services Public Co. Ltd.,BDMS,1.51%
"New China Life Insurance Co., Ltd. Class H",1336,1.5%
PT Indofood CBP Sukses Makmur Tbk,ICBP,1.5%
Shanghai Pharmaceuticals Holding Co. Ltd. Class A,601607,1.48%
"China Vanke Co., Ltd Class H",2202,1.46%
Longfor Group Holdings Ltd.,960,1.45%
"China South Publishing & Media Group Co., Ltd Class A",601098,1.42%
"China Fortune Land Development Co., Ltd. Class A",600340,1.39%
China Overseas Land & Investment Limited,688,1.39%
China Railway Group Limited Class H,390,1.38%
Rosneft Oil Co.,ROSN,0.72%
U.S. Dollar,Other,0.43%
"Shanghai Lujiazui Finance & Trade Zone Development Co., Ltd. Class B",900932,0.0%
