JHMS: John Hancock Multifactor Consumer Staples ETF
Inception Date: 2016-03-28
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	24915
Shares Outstanding: 770000
Expense Ratio: 0.4%
Tracks This Index: John Hancock Dimensional Consumer Staples Index
ETFdb.com Category: Consumer Staples Equities
Issuer: John Hancock
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JHMS


Holding,Symbol,Weighting
Coca-Cola Company,KO,6.41%
"PepsiCo, Inc.",PEP,6.13%
Walmart Inc.,WMT,6.01%
Procter & Gamble Company,PG,5.83%
Costco Wholesale Corporation,COST,5.43%
Kroger Co.,KR,4.15%
Philip Morris International Inc.,PM,3.64%
Altria Group Inc,MO,3.23%
Corteva Inc,CTVA,3.21%
Archer-Daniels-Midland Company,ADM,3.07%
"Mondelez International, Inc. Class A",MDLZ,3.02%
Clorox Company,CLX,2.79%
Colgate-Palmolive Company,CL,2.69%
Kimberly-Clark Corporation,KMB,2.45%
Hershey Company,HSY,2.42%
"McCormick & Company, Incorporated",MKC,2.3%
"Church & Dwight Co., Inc.",CHD,2.22%
"General Mills, Inc.",GIS,2.13%
Kellogg Company,K,2.1%
Sysco Corporation,SYY,2.02%
"Conagra Brands, Inc.",CAG,1.92%
"Constellation Brands, Inc. Class A",STZ,1.89%
"Tyson Foods, Inc. Class A",TSN,1.82%
Monster Beverage Corporation,MNST,1.56%
J.M. Smucker Company,SJM,1.43%
Campbell Soup Company,CPB,1.42%
Hormel Foods Corporation,HRL,1.39%
Kraft Heinz Company,KHC,1.2%
Brown-Forman Corporation Class B,BF.B,1.18%
Walgreens Boots Alliance Inc,WBA,1.18%
"Lamb Weston Holdings, Inc.",LW,1.18%
Bunge Limited,BG,1.05%
Newell Brands Inc,NWL,0.98%
Darling Ingredients Inc.,DAR,0.98%
Molson Coors Beverage Company Class B,TAP,0.96%
"Casey\'s General Stores, Inc.",CASY,0.84%
US Foods Holding Corp.,USFD,0.83%
"Post Holdings, Inc.",POST,0.78%
Keurig Dr Pepper Inc.,KDP,0.77%
"Boston Beer Company, Inc. Class A",SAM,0.73%
Performance Food Group Company,PFGC,0.66%
Ingredion Incorporated,INGR,0.63%
"BJ\'s Wholesale Club Holdings, Inc.",BJ,0.56%
Herbalife Nutrition Ltd.,HLF,0.48%
"Flowers Foods, Inc.",FLO,0.44%
Lancaster Colony Corporation,LANC,0.44%
Freshpet Inc,FRPT,0.41%
"Beyond Meat, Inc.",BYND,0.33%
Reynolds Consumer Products Inc,REYN,0.25%
Brown-Forman Corporation Class A,BF.A,0.18%
Pilgrim\'s Pride Corporation,PPC,0.15%
State Street Institutional Investment Trust US Government Money Market Fund Institutional,GVMXX,0.11%
U.S. Dollar,Other,0.0%
