GXF: Global X FTSE Nordic Region ETF
Inception Date: 2009-08-17
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	26326
Shares Outstanding: 960000
Expense Ratio: 0.58%
Tracks This Index: FTSE Nordic 30 Index
ETFdb.com Category: Europe Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/GXF


Holding,Symbol,Weighting
Novo Nordisk A/S Class B,NOVO.B,14.21%
Vestas Wind Systems A/S,VWS,6.07%
Orsted,ORSTED,4.83%
Telefonaktiebolaget LM Ericsson Class B,ERIC.B,4.47%
Volvo AB Class B,VOLV.B,4.24%
DSV Panalpina A/S,DSV,4.23%
Investor AB Class B,INVE.B,4.15%
Atlas Copco AB Class A,ATCO.A,4.04%
Kone Oyj Class B,KNEBV,4.02%
Neste Corporation,NESTE,3.77%
Nordea Bank Abp,NDA.SE,3.46%
Sandvik AB,SAND,3.3%
Genmab A/S,GMAB,2.99%
Hexagon AB Class B,HEXA.B,2.91%
ASSA ABLOY AB Class B,ASSA.B,2.83%
Nokia Oyj,NOKIA,2.71%
Sampo Oyj Class A,SAMPO,2.67%
Coloplast A/S Class B,COLO.B,2.54%
DNB ASA,DNB,2.54%
Essity AB Class B,ESSITY.B,2.44%
H&M Hennes & Mauritz AB Class B,HM.B,2.32%
Swedbank AB Class A,SWED.A,2.22%
Equinor ASA,EQNR,2.04%
Carlsberg A/S Class B,CARL.B,2.01%
Svenska Handelsbanken AB Class A,SHB.A,1.89%
Skandinaviska Enskilda Banken AB Class A,SEB.A,1.87%
A.P. Moller - Maersk A/S Class B,MAERSK.B,1.64%
Telenor ASA,TEL,1.35%
Telia Company AB,TELIA,1.34%
Fortum Oyj,FORTUM,1.31%
U.S. Dollar,Other,-0.41%
