DVYA: iShares Asia/Pacific Dividend ETF
Inception Date: 2012-02-23
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	30105
Shares Outstanding: 800000
Expense Ratio: 0.49%
Tracks This Index: Dow Jones Asia/Pacific Select Dividend 30 Index
ETFdb.com Category: Asia Pacific Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DVYA


Holding,Symbol,Weighting
Bendigo & Adelaide Bank Ltd.,BEN,4.2%
Fortescue Metals Group Ltd,FMG,4.01%
Mcmillan Shakespeare Limited,MMS,3.75%
VTech Holdings Limited,303,3.34%
Haitong International Securities Group Limited,665,2.81%
Commonwealth Bank of Australia,CBA,2.76%
BOC Aviation Limited,2588,2.63%
PCCW Limited,8,2.56%
"Hysan Development Co., Ltd.",14,2.52%
Rio Tinto Limited,RIO,2.46%
Perpetual Limited,PPT,2.45%
DBS Group Holdings Ltd,D05,2.37%
Spark New Zealand Limited,SPK,2.27%
Kerry Properties Limited,683,2.2%
Swire Pacific Limited Class A,19,2.2%
Oversea-Chinese Banking Corporation Limited,O39,2.17%
BOC Hong Kong (Holdings) Limited,2388,2.16%
CK Hutchison Holdings Ltd,1,2.13%
StarHub Ltd,CC3,2.13%
"Hang Seng Bank, Limited",11,2.11%
"Idemitsu Kosan Co., Ltd.",5019,2.1%
Henderson Land Development Co. Ltd.,12,2.07%
New World Development Co. Ltd.,17,2.05%
Woodside Petroleum Ltd,WPL,2.04%
CK Infrastructure Holdings Limited,1038,2.02%
Sino Land Co. Ltd.,83,2.01%
Sojitz Corp.,2768,2.0%
"Sumitomo Chemical Co., Ltd.",4005,1.99%
Power Assets Holdings Limited,6,1.97%
"Sumitomo Mitsui Financial Group, Inc.",8316,1.96%
Gemdale Properties & Investment Corp. Ltd.,535,1.93%
United Overseas Bank Ltd. (Singapore),U11,1.86%
Swire Properties Limited,1972,1.86%
Sumitomo Corporation,8053,1.86%
"Mitsubishi UFJ Financial Group, Inc.",8306,1.84%
ORIX Corporation,8591,1.82%
Hongkong Land Holdings Limited,H78,1.82%
Mitsubishi Corporation,8058,1.82%
AusNet Services Limited,AST,1.8%
EQUITY OTHER,Other,1.76%
"Mizuho Financial Group, Inc.",8411,1.72%
Jardine Cycle & Carriage Limited,C07,1.66%
"Resona Holdings, Inc.",8308,1.64%
Shun Tak Holdings Limited,242,1.59%
Singapore Telecommunications Limited,Z74,1.45%
U.S. Dollar,Other,0.14%
BlackRock Cash Funds Prime SL Agency Shares,TBBYL4.F,0.03%
