EWZS: iShares MSCI Brazil Small-Cap ETF
Inception Date: 2010-09-28
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	117088
Shares Outstanding: 7000000
Expense Ratio: 0.59%
Tracks This Index: MSCI Brazil Small Cap Index
ETFdb.com Category: Latin America Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EWZS


Holding,Symbol,Weighting
Azul SA Pfd Registered Shs,AZUL4,3.43%
Eneva S.A.,ENEV3,3.37%
Companhia de Locacao das Americas,LCAM3,3.0%
YDUQS Participacoes SA,YDUQ3,2.88%
Cyrela Brazil Realty SA Empreendimentos e Participacoes,CYRE3,2.76%
Cogna Educacao S.A.,COGN3,2.71%
Metalurgica Gerdau SA Pfd,GOAU4,2.54%
Qualicorp Consultoria e Corretora de Seguros S.A.,QUAL3,2.49%
BR Malls Participacoes S.A.,BRML3,2.44%
IRB Brasil Resseguros SA,IRBR3,2.43%
Banco Inter SA Units Cons of 1 Sh + 2 Pfd Shs,BIDI11,2.33%
Transmissora Alianca De Energia Eletrica S.A. Unit,TAEE11,2.28%
Petro Rio SA,PRIO3,2.24%
Locaweb Servicos de Internet SA,LWSA3,2.04%
Embraer S.A.,EMBR3,1.93%
Usinas Siderurgicas de Minas Gerais SA-Usiminas Pfd  A,USIM5,1.85%
Duratex S.A.,DTEX3,1.85%
EDP - Energias do Brasil S.A.,ENBR3,1.85%
Light S.A.,LIGT3,1.84%
MRV Engenharia e Participacoes S.A.,MRVE3,1.83%
Marfrig Alimentos SA,MRFG3,1.77%
Fleury SA,FLRY3,1.74%
CESP - Companhia Energetica de Sao Paulo Class B,CESP6,1.69%
Linx SA,LINX3,1.65%
Cia de Saneamento do Parana SA - Sanepar Units Cons of 1 Sh + 4 Pfd Shs,SAPR11,1.54%
Cielo,CIEL3,1.53%
Sao Martinho S.A.,SMTO3,1.51%
EZ TEC Empreendimentos e Participacoes SA,EZTC3,1.38%
Omega Geracao SA,OMGE3,1.33%
GOL Linhas Aereas Inteligentes S.A. Pfd,GOLL4,1.26%
Alupar Investimento SA Unit Cons of 1 Sh + 2 Pfd Shs,ALUP11,1.25%
Aliansce Sonae Shopping Centers S.A.,ALSO3,1.21%
OdontoPrev S.A.,ODPV3,1.2%
Anima Holding SA,ANIM3,1.13%
CVC Brasil Operadora e Agencia de Viagens SA,CVCB3,1.04%
Iguatemi Empresa de Shopping Centers S.A,IGTA3,1.03%
Banco Pan SA Pfd Shs,BPAN4,0.96%
Companhia de Saneamento de Minas Gerais,CSMG3,0.94%
Arezzo Industria e Comercio S.A.,ARZZ3,0.94%
Randon SA Implementos e Participacoes Pfd,RAPT4,0.92%
M. Dias Branco SA Industria e Comercio de Alimentos,MDIA3,0.92%
Banco do Estado do Rio Grande do Sul SA Pfd Series B,BRSR6,0.9%
Lojas Quero-Quero SA,LJQQ3,0.9%
Grupo SBF S.A.,CNTO3,0.89%
Vivara Participacoes SA,VIVA3,0.88%
Movida Participacoes SA,MOVI3,0.87%
Minerva S.A.,BEEF3,0.84%
Grendene S.A.,GRND3,0.83%
SLC Agricola S.A.,SLCE3,0.82%
Cosan Logistica SA,RLOG3,0.81%
EcoRodovias Infraestrutura e Logistica S.A.,ECOR3,0.8%
Grupo de Moda Soma SA,SOMA3,0.8%
AES Tiete Energia SA Units Cons of 1 Sh + 4 Pfd,TIET11,0.8%
Cia Hering SA,HGTX3,0.79%
Santos Brasil Participacoes SA,STBP3,0.78%
Unipar Carbocloro SA Pfd Class B,UNIP6,0.75%
BK Brasil Operacao e Assessoria a Restaurantes SA,BKBR3,0.75%
Simpar SA,SIMH3,0.7%
Construtora Tenda SA,TEND3,0.69%
BR Properties S.A.,BRPR3,0.68%
JHSF Participacoes S.A.,JHSF3,0.66%
Iochpe Maxion S.A.,MYPK3,0.53%
Marcopolo SA Pfd,POMO4,0.47%
Log Commercial Properties e Participacoes SA,LOGG3,0.47%
Guararapes Confeccoes S.A.,GUAR3,0.45%
Smiles Fidelidade SA,SMLS3,0.45%
Tupy S.A.,TUPY3,0.43%
C&A Modas SA,CEAB3,0.41%
Banco ABC Brasil SA Conv Pfd,ABCB4,0.4%
Even Construtora E Incorporadora S.A.,EVEN3,0.39%
Cia de Saneamento do Parana SA - Sanepar Pfd,SAPR4,0.38%
Camil Alimentos SA,CAML3,0.38%
Ambipar Participacoes e Empreendimentos SA,AMBP3,0.37%
Instituto Hermes Pardini SA,PARD3,0.36%
U.S. Dollar,Other,0.33%
Trisul S.A.,TRIS3,0.31%
Jereissati Participacoes S.A.,JPSA3,0.3%
Enauta Participacoes S.A.,ENAT3,0.3%
Ser Educacional SA,SEER3,0.29%
Companhia Energetica do Ceara-COELCE Pfd  A,COCE5,0.28%
Marisa Lojas S.A.,AMAR3,0.28%
DERIVATIVE SECURITIES (OTHER),Other,0.24%
Mahle-Metal Leve S.A.,LEVE3,0.24%
Cia de Ferro Ligas da Bahia-Ferbasa Pfd,FESA4,0.22%
Tegma Gestao Logistica S.A.,TGMA3,0.19%
Wiz Solucoes e Corretagem de Seguros SA,WIZS3,0.18%
Centro de Imagem Diagnosticos SA - Alliar,AALR3,0.18%
BlackRock Cash Funds Treasury SL Agency Shares,Other,0.11%
CVC Brasil Operadora e Agencia de Viagens SA Warrant 2020-29.01.21 on CVC Brasil NM,CVCB11,0.07%
