ZIG: Acquirers Fund
Inception Date: 2019-05-14
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	23628
Shares Outstanding: 1025000
Expense Ratio: 0.94%
Tracks This Index: Acquirer's Index
ETFdb.com Category: Large Cap Blend Equities
"Issuer: Acquirers Funds, LLC"
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ZIG


Holding,Symbol,Weighting
U.S. Dollar,Other,29.49%
"Molina Healthcare, Inc.",MOH,3.57%
Humana Inc.,HUM,3.51%
United Therapeutics Corporation,UTHR,3.48%
Synchrony Financial,SYF,3.48%
Bank of America Corp,BAC,3.47%
Berkshire Hathaway Inc. Class B,BRK.B,3.42%
Charles Schwab Corporation,SCHW,3.39%
UBS Group AG,UBSG,3.38%
Allstate Corporation,ALL,3.37%
Intel Corporation,INTC,3.37%
"Steel Dynamics, Inc.",STLD,3.35%
"Virtu Financial, Inc. Class A",VIRT,3.35%
Progressive Corporation,PGR,3.34%
"NetApp, Inc.",NTAP,3.34%
Evercore Inc Class A,EVR,3.33%
Royal Bank of Canada,RY,3.33%
LPL Financial Holdings Inc.,LPLA,3.32%
HP Inc.,HPQ,3.28%
"Best Buy Co., Inc.",BBY,3.28%
Kemper Corporation,KMPR,3.26%
Lockheed Martin Corporation,LMT,3.25%
"Cisco Systems, Inc.",CSCO,3.23%
Biogen Inc.,BIIB,3.23%
eBay Inc.,EBAY,3.23%
First American Financial Corporation,FAF,3.19%
"Federated Hermes, Inc. Class B",FHI,3.16%
Meritage Homes Corporation,MTH,3.14%
"PulteGroup, Inc.",PHM,3.11%
"D.R. Horton, Inc.",DHI,3.06%
"Renewable Energy Group, Inc.",REGI,3.04%
First American Funds Inc X Government Obligations Fund,FGXXX,0.02%
First American Funds Inc X Treasury Obligations Fund,FXFXX,0.02%
SHORT POSITIONS,Other,-28.78%
