CEFS: Saba Closed-End Funds ETF
Inception Date: 2017-03-21
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	58886
Shares Outstanding: 3000000
Expense Ratio: 2.56%
Tracks This Index: n/a
ETFdb.com Category: Diversified Portfolio
Issuer: Saba Capital Management
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CEFS


Holding,Symbol,Weighting
Blackstone Strategic Credit Fund Shs of Benef Interest,BGB,19.32%
Invesco Senior Income Trust,VVR,12.7%
U.S. Dollar,Other,12.57%
Calamos Long/Short Equity & Dynamic Income Trust,CPZ,10.41%
Voya Global Equity Dividend and Premium Opportunity Fund,IGD,8.0%
Voya Prime Rate Trust,PPR,7.51%
"PGIM Global High Yield Fund, Inc.",GHY,5.3%
Nuveen New York AMT-Free Quality Municipal Income Fund of Benef Interest,NRK,4.56%
Eaton Vance Senior Floating Rate Fund,EFR,3.88%
Voya Infrastructure. Industrials and Materials Fund,IDE,3.83%
Blackrock Floating Rate Income Strategies Fund Inc,FRA,3.67%
Nuveen Credit Strategies Income Fund,JQC,3.65%
Invesco Trust For Investment Grade New York Municipals,VTN,3.62%
Nuveen Diversified Dividend And Income Fund,JDD,3.43%
BrandywineGLOBAL Global Income Opportunities Fund Inc,BWG,3.09%
BlackRock Floating Rate Income Trust of Benef Interest,BGT,3.05%
Invesco Pennsylvania Value Municipal Income Trust,VPV,2.96%
"Apollo Tactical Income Fund, Inc.",AIF,2.78%
Blackrock Debt Strategies Fund Inc,DSU,2.44%
Voya Natural Resources Equity Income Fund,IRR,2.39%
Voya Global Advantage and Premium Opportunity Fund,IGA,2.28%
Western Asset High Income Opportunity Fund Inc,HIO,2.22%
First Trust High Income Long/Short Fund,FSD,2.15%
Eaton Vance Senior Income Trust,EVF,2.07%
Apollo Senior Floating Rate Fund Inc,AFT,2.03%
Eaton Vance Floating Rate Income Plus Fund,EFF,1.85%
AllianzGI Dividend. Interest & Premium Strategy Fund of Beneficial Interest,NFJ,1.55%
Guggenheim Enhanced Equity Income Fund,GPM,1.5%
Western Asset Emerging Markets Debt Fund Inc,EMD,1.49%
AllianzGI Convertible & Income Fund II,NCZ,1.37%
Nuveen Ohio Quality Municipal Income Fund,NUO,1.34%
Morgan Stanley Emerging Markets Debt Fund Inc (ex: Morgan Stanley Dean Witter Emerging MarketsDebt Fund Inc),MSD,1.16%
Vertical Capital Income Fund A of Beneficial Interest,VCIF,1.03%
"PGIM High Yield Bond Fund, Inc.",ISD,0.77%
Pioneer Floating Rate Trust,PHD,0.75%
"Ares Dynamic Credit Allocation Fund, Inc.",ARDC,0.69%
Wells Fargo Global Dividend Opportunity Fund of Benef Interest,EOD,0.68%
Wells Fargo Income Opportunities Fund,EAD,0.65%
Ivy High Income Opportunities Fund,IVH,0.59%
Eaton Vance New York Municipal Income Trust Fund,EVY,0.52%
AllianzGI Convertible & Income Fund,NCV,0.35%
"Royce Global Value Trust, Inc.",RGT,0.3%
Nuveen Tax-Advantaged Dividend Growth Fund,JTD,0.29%
Eaton Vance New York Municipal Bond Fund,ENX,0.23%
Invesco High Income Trust II,VLT,0.13%
Brookfield Real Assets Income Fund Inc of Benef. Interest,RA,0.13%
New American High Income Fund Inc,HYB,0.09%
AllianceBernstein Global High Income Fund Inc,AWF,0.08%
Nuveen Tax-Advantaged Total Return Strategy Fund,JTA,0.04%
Nuveen Georgia Quality Municipal Income Fund of Benef Interest,NKG,0.01%
Barings Global Short Duration High Yield Fund of Benef Interest,BGH,0.01%
BNY Mellon High Yield Strategies Fund of Benef Interest,DHF,0.0%
First Trust Senior Floating Rate Income Fund II,FCT,0.0%
Morgan Stanley Emerging Markets Domestic Debt Fund Inc,EDD,0.0%
FUTURES,Other,-47.52%
