VLUE: iShares Edge MSCI USA Value Factor ETF
Inception Date: 2013-04-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	9211500
Shares Outstanding: 106950000
Expense Ratio: 0.15%
Tracks This Index: MSCI USA Value Weighted Index
ETFdb.com Category: Large Cap Value Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VLUE


Holding,Symbol,Weighting
AT&T Inc.,T,7.45%
Intel Corporation,INTC,7.37%
"Micron Technology, Inc.",MU,4.1%
International Business Machines Corporation,IBM,3.24%
General Motors Company,GM,3.12%
Citigroup Inc.,C,2.3%
"Cisco Systems, Inc.",CSCO,2.18%
Target Corporation,TGT,2.14%
Pfizer Inc.,PFE,1.94%
"AbbVie, Inc.",ABBV,1.93%
Ford Motor Company,F,1.64%
CVS Health Corporation,CVS,1.61%
"Applied Materials, Inc.",AMAT,1.57%
Lam Research Corporation,LRCX,1.5%
Altria Group Inc,MO,1.47%
Bristol-Myers Squibb Company,BMY,1.41%
HP Inc.,HPQ,1.32%
Walgreens Boots Alliance Inc,WBA,1.3%
Cigna Corporation,CI,1.23%
FedEx Corporation,FDX,1.2%
Exelon Corporation,EXC,1.15%
"Goldman Sachs Group, Inc.",GS,1.08%
Raytheon Technologies Corporation,RTX,1.06%
"Gilead Sciences, Inc.",GILD,1.0%
Morgan Stanley,MS,0.95%
Kraft Heinz Company,KHC,0.95%
"Anthem, Inc.",ANTM,0.94%
Baker Hughes Company Class A,BKR,0.9%
Wells Fargo & Company,WFC,0.88%
"Fidelity National Information Services, Inc.",FIS,0.86%
Lennar Corporation Class A,LEN,0.84%
Kroger Co.,KR,0.8%
Hewlett Packard Enterprise Co.,HPE,0.79%
ViacomCBS Inc. Class B,VIAC,0.78%
"Host Hotels & Resorts, Inc.",HST,0.76%
Eaton Corp. Plc,ETN,0.73%
Corning Inc,GLW,0.7%
"CBRE Group, Inc. Class A",CBRE,0.69%
Western Digital Corporation,WDC,0.69%
Capital One Financial Corporation,COF,0.67%
"Tyson Foods, Inc. Class A",TSN,0.66%
Cognizant Technology Solutions Corporation Class A,CTSH,0.65%
"D.R. Horton, Inc.",DHI,0.64%
Cummins Inc.,CMI,0.62%
"American International Group, Inc.",AIG,0.62%
Biogen Inc.,BIIB,0.6%
"MetLife, Inc.",MET,0.6%
NXP Semiconductors NV,NXPI,0.59%
Public Storage,PSA,0.58%
General Electric Company,GE,0.58%
Johnson Controls International plc,JCI,0.58%
TE Connectivity Ltd.,TEL,0.57%
PACCAR Inc,PCAR,0.54%
"Prudential Financial, Inc.",PRU,0.54%
"United Rentals, Inc.",URI,0.54%
"Simon Property Group, Inc.",SPG,0.51%
"Qorvo, Inc.",QRVO,0.51%
"Best Buy Co., Inc.",BBY,0.51%
LyondellBasell Industries NV,LYB,0.49%
"Viatris, Inc.",VTRS,0.48%
"PulteGroup, Inc.",PHM,0.46%
Seagate Technology PLC,STX,0.46%
Molson Coors Beverage Company Class B,TAP,0.46%
McKesson Corporation,MCK,0.45%
"Lumen Technologies, Inc.",LUMN,0.44%
Lear Corporation,LEA,0.44%
Corteva Inc,CTVA,0.43%
Concho Resources Inc.,CXO,0.43%
Centene Corporation,CNC,0.42%
PG&E Corporation,PCG,0.41%
"Skyworks Solutions, Inc.",SWKS,0.4%
Dell Technologies Inc Class C,DELL,0.4%
PPL Corporation,PPL,0.4%
J.M. Smucker Company,SJM,0.39%
"Discovery, Inc. Class C",DISCK,0.39%
"EOG Resources, Inc.",EOG,0.39%
"Alexion Pharmaceuticals, Inc.",ALXN,0.38%
Whirlpool Corporation,WHR,0.37%
WestRock Company,WRK,0.37%
"Mohawk Industries, Inc.",MHK,0.36%
Kinder Morgan Inc Class P,KMI,0.35%
BorgWarner Inc.,BWA,0.34%
Vistra Corp.,VST,0.34%
ON Semiconductor Corporation,ON,0.33%
Nucor Corporation,NUE,0.32%
L3Harris Technologies Inc,LHX,0.32%
"Conagra Brands, Inc.",CAG,0.31%
Northrop Grumman Corporation,NOC,0.31%
"Arrow Electronics, Inc.",ARW,0.31%
International Paper Company,IP,0.3%
Newell Brands Inc,NWL,0.29%
General Dynamics Corporation,GD,0.27%
Westinghouse Air Brake Technologies Corporation,WAB,0.27%
Eastman Chemical Company,EMN,0.26%
"NetApp, Inc.",NTAP,0.25%
"Citizens Financial Group, Inc.",CFG,0.25%
"Juniper Networks, Inc.",JNPR,0.25%
Owens Corning,OC,0.23%
Ally Financial Inc,ALLY,0.23%
Bank of New York Mellon Corporation,BK,0.22%
"Cardinal Health, Inc.",CAH,0.22%
Textron Inc.,TXT,0.22%
News Corporation Class A,NWSA,0.22%
DISH Network Corporation Class A,DISH,0.22%
"Equitable Holdings, Inc.",EQH,0.22%
Mosaic Company,MOS,0.22%
Lincoln National Corporation,LNC,0.21%
"Discovery, Inc. Class A",DISCA,0.2%
LKQ Corporation,LKQ,0.2%
"F5 Networks, Inc.",FFIV,0.19%
"Steel Dynamics, Inc.",STLD,0.19%
"Evergy, Inc.",EVRG,0.18%
AmerisourceBergen Corporation,ABC,0.18%
Regions Financial Corporation,RF,0.18%
Fox Corporation Class A,FOXA,0.18%
"NRG Energy, Inc.",NRG,0.18%
"Annaly Capital Management, Inc.",NLY,0.18%
"SS&C Technologies Holdings, Inc.",SSNC,0.17%
Liberty Media Corp. Series C Liberty SiriusXM,LSXMK,0.17%
Fifth Third Bancorp,FITB,0.17%
Knight-Swift Transportation Holdings Inc. Class A,KNX,0.17%
"Interpublic Group of Companies, Inc.",IPG,0.16%
"Principal Financial Group, Inc.",PFG,0.15%
Liberty Global Plc Class C,LBTYK,0.15%
"Universal Health Services, Inc. Class B",UHS,0.15%
Southwest Airlines Co.,LUV,0.14%
"Leidos Holdings, Inc.",LDOS,0.14%
"Iron Mountain, Inc.",IRM,0.14%
Loews Corporation,L,0.14%
AGNC Investment Corp.,AGNC,0.14%
MUTUAL FUND (OTHER),Other,0.13%
Athene Holding Ltd. Class A,ATH,0.13%
Jazz Pharmaceuticals Plc,JAZZ,0.13%
Invesco Ltd.,IVZ,0.13%
UGI Corporation,UGI,0.13%
DaVita Inc.,DVA,0.12%
"Hartford Financial Services Group, Inc.",HIG,0.11%
Snap-on Incorporated,SNA,0.1%
"Everest Re Group, Ltd.",RE,0.09%
Perrigo Co. Plc,PRGO,0.09%
Western Union Company,WU,0.09%
Fox Corporation Class B,FOX,0.09%
AMERCO,UHAL,0.09%
Liberty Media Corp. Series A Liberty SiriusXM,LSXMA,0.09%
"Voya Financial, Inc.",VOYA,0.09%
"Huntington Ingalls Industries, Inc.",HII,0.08%
"Reinsurance Group of America, Incorporated",RGA,0.08%
"Franklin Resources, Inc.",BEN,0.05%
Sensata Technologies Holding PLC,ST,0.05%
Liberty Global Plc Class A,LBTYA,0.04%
U.S. Dollar,Other,0.01%
