FPE: First Trust Preferred Securities and Income ETF
Inception Date: 2013-02-11
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	5907040
Shares Outstanding: 292005000
Expense Ratio: 0.85%
Tracks This Index: n/a
ETFdb.com Category: Preferred Stock/Convertible Bonds
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FPE


Holding,Symbol,Weighting
CORPORATE BOND,Other,8.88%
U.S. Dollar,Other,2.97%
Emera Incorporated 6.75% 15-JUN-2076,Other,2.79%
AerCap Holdings NV 5.875% 10-OCT-2079,Other,2.13%
Barclays Plc 8.0% PERP,Other,1.82%
Wells Fargo & Company 7.5 % Non Cum Perp Conv Pfd Registered Shs A Series L,WFC.PRL,1.6%
EQUITY OTHER,Other,1.55%
Barclays Plc 7.875% PERP,Other,1.5%
GMAC Capital Trust I Trust Pfd Secs 2011-15.2.40 Gtd Series 2 Fltg Rt,ALLY.PRA,1.45%
Societe Generale S.A. 5.375% PERP,Other,1.39%
Lloyds Banking Group plc 7.5% PERP,Other,1.21%
Enbridge Inc. 6.0% 15-JAN-2077,Other,1.1%
Enel SpA 8.75% 24-SEP-2073,Other,1.07%
Goldman Sachs Group Inc Depositary Shs Repr 1/25th Non-Cum Perp Red Pfd Registered Shs Series Q,Other,1.01%
Credit Agricole 8.125% PERP,Other,0.97%
Credit Suisse Group AG 6.375% PERP,Other,0.93%
HSBC Holdings Plc 6.375% PERP,Other,0.92%
Credit Suisse Group AG 7.5% PERP,Other,0.88%
Credit Agricole 7.875% PERP,Other,0.85%
BNP Paribas S.A. 7.375% PERP,Other,0.84%
Enbridge Inc. 6.25% 01-MAR-2078,Other,0.78%
Australia and New Zealand Banking Group Limited 6.75% PERP,Other,0.77%
American Equity Investment Life Holding Co Depositary Shs Repr 1/1000th Non-Cum Red Perp Pfd Registered Shs Ser A,AEL.PRA,0.75%
Credit Agricole 6.875% PERP,Other,0.72%
Energy Transfer Operating LP Cum Red Perp Pfd Units Series E,ETP.PRE,0.72%
"Banco Bilbao Vizcaya Argentaria, S.A. Contingent Convertible Securities 2017-Without Fixed Maturity Global Fixed/Floating Rate",A19R7L,0.72%
TransCanada Trust 5.5% 15-SEP-2079,Other,0.71%
"Banco Santander, S.A. 7.5% PERP",Other,0.71%
Prudential Financial Inc 4.125 % Notes 2020-01.09.60 Global,Other,0.71%
AEGON Funding Company LLC 5.1 % Notes 2019-15.12.49 Gtd Global,AEFC,0.7%
Land O Lakes Inc Cum Red Pfd Registered Shs Series C -144A-,Other,0.69%
Citigroup Inc. Deposit Shs Repr 1/25th Non-Cum Pfd Shs Series T,TRVH,0.67%
ING Groep NV 5.75% PERP,Other,0.66%
Intesa Sanpaolo S.p.A. 7.7% PERP,Other,0.66%
Southern Co 4.2 % Notes 2020-15.10.60 Global Series 2020C Deferrable,SOJE,0.65%
AXIS Specialty Finance LLC 4.9% 15-JAN-2040,Other,0.64%
Societe Generale S.A. 7.375% PERP,Other,0.62%
"Assurant, Inc. 7.0% 27-MAR-2048",Other,0.61%
Athene Holding Ltd Depositary Shs Repr 1/1000th Non-Cum Red Perp Pfd Registered Shs Ser A,ATH.PRA,0.59%
Enbridge Inc. 5.75% 15-JUL-2080,Other,0.58%
AerCap Global Aviation Trust 6.5% 15-JUN-2045,Other,0.58%
QBE Insurance Group Limited 6.75% 02-DEC-2044,Other,0.58%
Koninklijke KPN NV Notes 2013-28.3.73 Global Sr Subord Reg S Fltg Rt,Other,0.58%
Morgan Stanley 5.875% PERP,Other,0.56%
Barclays Plc 6.125% PERP,Other,0.56%
Land O Lakes Inc 8 % Bonds 2015-Without fixed maturity Series A -144A-,Other,0.55%
