PSMM: Invesco Moderately Conservative Multi-Asset Allocation ETF
Inception Date: 2017-02-23
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	3613
Shares Outstanding: 250000
Expense Ratio: 0.39%
Tracks This Index: n/a
ETFdb.com Category: Diversified Portfolio
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PSMM


Holding,Symbol,Weighting
Invesco Variable Rate Investment Grade ETF,VRIG,12.0%
Invesco Investment Grade Defensive ETF,IIGD,11.51%
Invesco S&P 500 Pure Growth ETF,RPG,7.76%
Invesco Taxable Municipal Bond ETF,BAB,7.61%
Invesco Russell 1000 Dynamic Multifactor ETF,OMFL,6.47%
Invesco Investment Grade Value ETF,IIGV,6.21%
Invesco RAFI Strategic US ETF,IUS,6.0%
Invesco 1-30 Laddered Treasury ETF,PLW,5.01%
Invesco RAFI Strategic US Small Company ETF,IUSS,4.55%
Invesco Emerging Markets Sovereign Debt ETF,PCY,4.21%
Invesco PureBeta 0-5 Yr US TIPS ETF,PBTP,4.01%
Invesco Preferred ETF,PGX,3.99%
Invesco Fundamental High Yield Corporate Bond ETF,PHB,3.71%
Invesco S&P 500 Low Volatility ETF,SPLV,3.61%
Invesco S&P International Developed Low Volatility ETF,IDLV,3.04%
Invesco S&P MidCap Low Volatility ETF,XMLV,2.97%
Invesco RAFI Strategic Developed ex-US ETF,ISDX,2.84%
Invesco S&P SmallCap Low Volatility ETF,XSLV,2.72%
Invesco Senior Loan ETF,BKLN,1.8%
U.S. Dollar,Other,-0.02%
