AFSM: First Trust Active Factor Small Cap ETF
Inception Date: 2019-12-03
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	2211
Shares Outstanding: 100000
Expense Ratio: 0.75%
Tracks This Index: n/a
ETFdb.com Category: Small Cap Growth Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/AFSM


Holding,Symbol,Weighting
Boise Cascade Co.,BCC,1.04%
Generac Holdings Inc.,GNRC,1.01%
Providence Service Corporation,PRSC,0.93%
"Hibbett Sports, Inc.",HIBB,0.88%
"LHC Group, Inc.",LHCG,0.87%
Redfin Corporation,RDFN,0.86%
"BlackLine, Inc.",BL,0.82%
RH,RH,0.77%
"Amedisys, Inc.",AMED,0.77%
"Five9, Inc.",FIVN,0.73%
"Kinsale Capital Group, Inc.",KNSL,0.72%
Addus HomeCare Corporation,ADUS,0.71%
"Enphase Energy, Inc.",ENPH,0.71%
Commercial Metals Company,CMC,0.71%
Corcept Therapeutics Incorporated.,CORT,0.7%
"Builders FirstSource, Inc.",BLDR,0.7%
"Smith & Wesson Brands, Inc.",SWBI,0.69%
"Celsius Holdings, Inc.",CELH,0.69%
TopBuild Corp.,BLD,0.67%
"Medifast, Inc.",MED,0.66%
"Artisan Partners Asset Management, Inc. Class A",APAM,0.65%
"PennyMac Financial Services, Inc.",PFSI,0.64%
Vista Outdoor Inc,VSTO,0.64%
"TechTarget, Inc.",TTGT,0.63%
Rent-A-Center Inc,RCII,0.63%
"Digital Turbine, Inc.",APPS,0.61%
"Tetra Tech, Inc.",TTEK,0.61%
"iRhythm Technologies, Inc.",IRTC,0.6%
"EMCOR Group, Inc.",EME,0.59%
Vicor Corporation,VICR,0.58%
"Teladoc Health, Inc.",TDOC,0.56%
"Goosehead Insurance, Inc. Class A",GSHD,0.55%
"SailPoint Technologies Holdings, Inc.",SAIL,0.55%
Plexus Corp.,PLXS,0.54%
"Renewable Energy Group, Inc.",REGI,0.54%
Darling Ingredients Inc.,DAR,0.54%
Wabash National Corporation,WNC,0.53%
"Sykes Enterprises, Incorporated",SYKE,0.53%
"Popular, Inc.",BPOP,0.53%
"Astec Industries, Inc.",ASTE,0.52%
