BETZ: Roundhill Sports Betting & iGaming ETF
Inception Date: 2020-06-04
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	209001
Shares Outstanding: 8000000
Expense Ratio: 0.75%
Tracks This Index: Roundhill Sports Betting & iGaming Index
ETFdb.com Category: Consumer Discretionary Equities
Issuer: Roundhill Financial LLC
Structure: ETF
ETF Home Page: https://etfdb.com/etf/BETZ


Holding,Symbol,Weighting
"Penn National Gaming, Inc.",PENN,5.17%
Flutter Entertainment Plc,FLTR,5.12%
PointsBet Holdings Ltd.,PBH,5.0%
Entain PLC,ENT,4.8%
Kindred Group plc Shs Swedish Depository Receipts,KIND,4.75%
Evolution Gaming Group AB,EVO,4.75%
DraftKings Inc Class A,DKNG,4.65%
William Hill PLC,WMH,4.36%
Tabcorp Holdings Limited,TAH,3.63%
GAN Limited,GAN,3.49%
Kambi Group plc Class B,KAMBI,3.46%
Playtech plc,PTEC,3.41%
Scientific Games Corporation,SGMS,3.29%
Churchill Downs Incorporated,CHDN,3.2%
Betsson AB Class B,BETS.B,3.12%
"Rush Street Interactive, Inc. Class A",RSI,3.03%
"Golden Nugget Online Gaming, Inc. Class A",GNOG,2.99%
International Game Technology PLC,IGT,2.89%
MGM Resorts International,MGM,2.75%
Skillz Inc. Class A,Other,2.65%
Greek Organisation of Football Prognostics SA,OPAP,2.63%
Caesars Entertainment Inc,CZR,2.51%
Boyd Gaming Corporation,BYD,2.25%
888 Holdings Plc,888,2.06%
LeoVegas AB,LEO,2.01%
Gamesys Group PLC,GYS,1.76%
Betmakers Technology Group Ltd.,BET,1.69%
Catena Media plc,CTM,1.54%
"Tokyotokeiba Co., Ltd.",9672,1.54%
Better Collective A/S,BETCO,1.19%
Qiwi Plc Sponsored ADR Class B,QIWI,1.18%
Score Media and Gaming Inc. Class A,SCR,1.06%
Enlabs AB,NLAB,0.76%
bet-at-home.com AG,ACX,0.48%
Aspire Global Plc,ASPIRE,0.31%
Gaming Realms PLC,GMR,0.27%
"Gaming Innovation Group, Inc.",GIG,0.21%
Scout Gaming Group AB,SCOUT,0.14%
First American Funds Inc X Government Obligations Fund,FGXXX,0.07%
U.S. Dollar,Other,-0.19%
