LCR: Leuthold Core ETF
Inception Date: 2020-01-06
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	12702
Shares Outstanding: 450000
Expense Ratio: 0.86%
Tracks This Index: n/a
ETFdb.com Category: Diversified Portfolio
Issuer: Leuthold Group LLC
Structure: ETF
ETF Home Page: https://etfdb.com/etf/LCR


Holding,Symbol,Weighting
Technology Select Sector SPDR Fund,XLK,15.17%
Direxion Daily S&P 500 Bear 1X Shares,SPDN,8.88%
Communication Services Select Sector SPDR Fund,XLC,8.52%
Consumer Discretionary Select Sector SPDR Fund,XLY,6.54%
Fidelity MSCI Consumer Discretionary Index ETF,FSTA,6.07%
iShares U.S. Healthcare Providers ETF,IHF,5.85%
iShares U.S. Broker-Dealers & Securities Exchanges ETF,IAI,4.82%
iShares Gold Trust,IAU,4.78%
SPDR Bloomberg Barclays International Treasury Bond ETF,BWX,4.49%
iShares NASDAQ Biotechnology ETF,IBB,3.84%
Fidelity Institutional Cash Portfolios Fund Money Market Government Fund I,FIGXX,3.68%
Health Care Select Sector SPDR Fund,XLV,2.87%
iShares U.S. Home Construction ETF,ITB,2.85%
iShares Core MSCI Emerging Markets ETF,IEMG,2.62%
iShares MBS ETF,MBB,2.07%
Invesco CurrencyShares Euro Trust,FXE,1.94%
SPDR S&P Regional Banking ETF,KRE,1.93%
SPDR S&P Semiconductor ETF,XSD,1.84%
iShares 5-10 Year Investment Grade Corporate Bond ETF,IGIB,1.61%
SPDR Bloomberg Barclays Short Term High Yield Bond ETF,SJNK,1.57%
SPDR Bloomberg Barclays International Corporate Bond ETF,IBND,1.47%
iShares Floating Rate Bond ETF,FLOT,1.42%
SPDR S&P Homebuilders ETF,XHB,1.24%
iShares 7-10 Year Treasury Bond ETF,IEF,1.01%
SPDR S&P Retail ETF,XRT,1.01%
Invesco Currencyshares Japanese Yen Trust,FXY,0.95%
iShares iBoxx $ Investment Grade Corporate Bond ETF,LQD,0.9%
Invesco CurrencyShares British Pound Sterling Trust,FXB,0.36%
U.S. Dollar,Other,-0.3%
