PSL: Invesco DWA Consumer Staples Momentum ETF
Inception Date: 2006-10-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	104672
Shares Outstanding: 1230000
Expense Ratio: 0.6%
Tracks This Index: Dynamic Consumer Staples Sector Intellidex Index
ETFdb.com Category: All Cap Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PSL


Holding,Symbol,Weighting
Tupperware Brands Corporation,TUP,4.45%
Estee Lauder Companies Inc. Class A,EL,4.27%
Freshpet Inc,FRPT,4.2%
Monster Beverage Corporation,MNST,3.93%
"Rollins, Inc.",ROL,3.61%
Keurig Dr Pepper Inc.,KDP,3.54%
Darling Ingredients Inc.,DAR,3.4%
"Church & Dwight Co., Inc.",CHD,3.38%
"Bright Horizons Family Solutions, Inc.",BFAM,3.3%
"Boston Beer Company, Inc. Class A",SAM,3.24%
"McCormick & Company, Incorporated",MKC,2.99%
WD-40 Company,WDFC,2.98%
Clorox Company,CLX,2.95%
Chemed Corporation,CHE,2.95%
Performance Food Group Company,PFGC,2.94%
Tempur Sealy International Inc,TPX,2.85%
Sysco Corporation,SYY,2.79%
Scotts Miracle-Gro Company Class A,SMG,2.71%
Hormel Foods Corporation,HRL,2.6%
Brown-Forman Corporation Class B,BF.B,2.56%
Procter & Gamble Company,PG,2.56%
"Medifast, Inc.",MED,2.54%
"PepsiCo, Inc.",PEP,2.5%
Terminix Global Holdings Inc,TMX,2.48%
Rent-A-Center Inc,RCII,2.46%
"Hain Celestial Group, Inc.",HAIN,2.27%
"Casey\'s General Stores, Inc.",CASY,2.27%
"Conagra Brands, Inc.",CAG,2.25%
National Beverage Corp.,FIZZ,2.25%
"Beyond Meat, Inc.",BYND,2.22%
Lancaster Colony Corporation,LANC,2.21%
Helen of Troy Limited,HELE,2.18%
"Mondelez International, Inc. Class A",MDLZ,2.17%
"B&G Foods, Inc.",BGS,2.04%
Herbalife Nutrition Ltd.,HLF,1.92%
MUTUAL FUND (OTHER),Other,0.01%
