PZD: Invesco Cleantech™ ETF
Inception Date: 2006-10-24
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	467474
Shares Outstanding: 6200000
Expense Ratio: 0.68%
Tracks This Index: Cleantech Index
ETFdb.com Category: Alternative Energy Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PZD


Holding,Symbol,Weighting
"Siemens Gamesa Renewable Energy, S.A.",SGRE,3.01%
Vestas Wind Systems A/S,VWS,2.91%
ABB Ltd.,ABBN,2.9%
"Cree, Inc.",CREE,2.89%
Xylem Inc.,XYL,2.89%
SGS SA,SGSN,2.88%
Johnson Controls International plc,JCI,2.88%
Umicore,UMI,2.87%
Schneider Electric SE,SU,2.87%
Trimble Inc.,TRMB,2.85%
"ANSYS, Inc.",ANSS,2.84%
"Autodesk, Inc.",ADSK,2.84%
Sunrun Inc.,RUN,2.83%
Novozymes A/S Class B,NZYM.B,2.82%
Eurofins Scientific Societe Europeenne,ERF,2.81%
Intertek Group plc,ITRK,2.81%
"Enphase Energy, Inc.",ENPH,2.8%
"SolarEdge Technologies, Inc.",SEDG,2.79%
Kingspan Group Plc,KRX,2.67%
Sensata Technologies Holding PLC,ST,2.45%
"Woodward, Inc.",WWD,2.4%
Scatec ASA,SSO,2.38%
"Donaldson Company, Inc.",DCI,2.34%
TOMRA Systems ASA,TOM,2.32%
"Ormat Technologies, Inc.",ORA,2.11%
Array Technologies Inc,ARRY,2.1%
"Power Integrations, Inc.",POWI,2.06%
Semtech Corporation,SMTC,2.0%
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",HASI,1.98%
"Itron, Inc.",ITRI,1.74%
EnerSys,ENS,1.62%
"Advanced Energy Industries, Inc.",AEIS,1.59%
Kornit Digital Ltd.,KRNT,1.57%
"Horiba , Ltd.",6856,1.44%
"Badger Meter, Inc.",BMI,1.44%
"Ameresco, Inc. Class A",AMRC,1.37%
Vaisala Oyj Class A,VAIAS,1.17%
Kadant Inc.,KAI,1.15%
S&T AG,SANT,1.06%
Lindsay Corporation,LNN,1.02%
"TPI Composites, Inc.",TPIC,1.02%
XP Power Ltd.,XPP,1.01%
"Raven Industries, Inc.",RAVN,1.0%
"PQ Group Holdings, Inc.",PQG,0.98%
Gurit Holding AG,GUR,0.96%
Hollysys Automation Technologies Ltd.,HOLI,0.91%
Sensirion Holding AG,SENS,0.64%
Digi International Inc.,DGII,0.63%
"Willdan Group, Inc.",WLDN,0.62%
init innovation in traffic systems SE,IXX,0.53%
Ricardo plc,RCDO,0.17%
Short Term Investments Trust Government & Agency Portfolio Institutional,AGPXX,0.03%
PSI Software AG,PSAN,0.03%
U.S. Dollar,Other,-0.01%
