CRAK: VanEck Vectors Oil Refiners ETF
Inception Date: 2015-08-18
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	17506
Shares Outstanding: 700000
Expense Ratio: 0.6%
Tracks This Index: MVIS Global Oil Refiners Index
ETFdb.com Category: Energy Equities
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CRAK


Holding,Symbol,Weighting
Neste Corporation,NESTE,8.29%
Reliance Industries Limited Sponsored GDR 144A,RIGD,7.82%
Phillips 66,PSX,7.09%
Marathon Petroleum Corporation,MPC,6.28%
"ENEOS Holdings, Inc.",5020,5.81%
Valero Energy Corporation,VLO,5.75%
"SK Innovation Co., Ltd",096770,5.12%
Formosa Petrochemical Corp,6505,4.77%
"Idemitsu Kosan Co., Ltd.",5019,4.68%
MOL Hungarian Oil & Gas Plc Class A,MOL,4.57%
OMV AG,OMV,4.52%
Ampol Limited,ALD,4.34%
GALP Energia SGPS SA Class B,GALP,4.3%
Polski Koncern Naftowy ORLEN S.A.,PKN,4.14%
HollyFrontier Corporation,HFC,3.79%
S-Oil Corporation,010950,2.96%
Thai Oil Public Co. Ltd. NVDR,TOP.R,2.67%
"Hyundai Heavy Industries Holdings Co., Ltd.",267250,2.66%
Turkiye Petrol Rafinerileri A.S.,TUPRS,2.44%
"IRPC Public Co., Ltd. NVDR",IRPC.R,1.81%
"Cosmo Energy Holdings Co., Ltd.",5021,1.41%
Z Energy Ltd.,ZEL,1.4%
Grupa LOTOS S.A.,LTS,1.33%
MOTOR OIL (HELLAS) CORINTH REFINERIES S.A.,MOH,1.18%
Bangchak Corporation Public Company Ltd NVDR,BCP.R,0.78%
U.S. Dollar,Other,0.09%
