KBWY: Invesco KBW Premium Yield Equity REIT ETF
Inception Date: 2010-12-02
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	200965
Shares Outstanding: 9700000
Expense Ratio: 0.35%
Tracks This Index: KBW Premium Yield Equity REIT Index
ETFdb.com Category: Real Estate
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/KBWY


Holding,Symbol,Weighting
GEO Group Inc,GEO,6.55%
"American Finance Trust, Inc.",AFIN,5.73%
Global Net Lease Inc,GNL,4.79%
Office Properties Income Trust,OPI,4.64%
Brookfield Property REIT Inc Class A,BPYU,4.48%
"Preferred Apartment Communities, Inc.",APTS,4.04%
Gladstone Commercial Corporation,GOOD,3.88%
Bluerock Residential Growth REIT Inc Class A,BRG,3.73%
"Sabra Health Care REIT, Inc.",SBRA,3.67%
"City Office REIT, Inc.",CIO,3.67%
Brandywine Realty Trust,BDN,3.48%
"National Health Investors, Inc.",NHI,3.47%
"Spirit Realty Capital, Inc.",SRC,3.45%
"Plymouth Industrial REIT, Inc.",PLYM,3.41%
Uniti Group Inc.,UNIT,3.27%
Industrial Logistics Properties Trust,ILPT,3.12%
"LTC Properties, Inc.",LTC,3.1%
SL Green Realty Corp.,SLG,2.99%
"Columbia Property Trust, Inc.",CXP,2.93%
CareTrust REIT Inc,CTRE,2.8%
Global Medical REIT Inc,GMRE,2.64%
"CatchMark Timber Trust, Inc. Class A",CTT,2.63%
Monmouth Real Estate Investment Corporation Class A,MNR,2.55%
Physicians Realty Trust,DOC,2.53%
"UMH Properties, Inc.",UMH,2.48%
"STAG Industrial, Inc.",STAG,2.43%
Washington Real Estate Investment Trust,WRE,2.34%
"Essential Properties Realty Trust, Inc.",EPRT,2.2%
Lexington Realty Trust,LXP,2.07%
"Independence Realty Trust, Inc.",IRT,1.86%
U.S. Dollar,Other,-0.96%
