SMH: VanEck Vectors Semiconductor ETF
Inception Date: 2011-12-20
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	3764900
Shares Outstanding: 17220000
Expense Ratio: 0.35%
Tracks This Index: MVIS US Listed Semiconductor 25 Index
ETFdb.com Category: Technology Equities
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SMH


Holding,Symbol,Weighting
"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",TSM,13.33%
NVIDIA Corporation,NVDA,6.75%
ASML Holding NV ADR,ASML,5.24%
Broadcom Inc.,AVGO,5.12%
"Advanced Micro Devices, Inc.",AMD,4.97%
Texas Instruments Incorporated,TXN,4.91%
Intel Corporation,INTC,4.84%
Qualcomm Inc,QCOM,4.75%
"Micron Technology, Inc.",MU,4.61%
"Analog Devices, Inc.",ADI,4.56%
NXP Semiconductors NV,NXPI,4.43%
"Applied Materials, Inc.",AMAT,4.3%
Lam Research Corporation,LRCX,4.19%
"Xilinx, Inc.",XLNX,3.51%
"Cadence Design Systems, Inc.",CDNS,3.26%
KLA Corporation,KLAC,3.22%
STMicroelectronics NV ADR RegS,STM,2.68%
Microchip Technology Incorporated,MCHP,2.66%
"Skyworks Solutions, Inc.",SWKS,2.6%
"Maxim Integrated Products, Inc.",MXIM,2.09%
"Teradyne, Inc.",TER,2.01%
Marvell Technology Group Ltd.,MRVL,2.0%
"Qorvo, Inc.",QRVO,1.77%
ON Semiconductor Corporation,ON,1.12%
Universal Display Corporation,OLED,1.08%
U.S. Dollar,Other,0.02%
