IHF: iShares U.S. Healthcare Providers ETF
Inception Date: 2006-05-05
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1126860
Shares Outstanding: 4800000
Expense Ratio: 0.43%
Tracks This Index: Dow Jones U.S. Select Health Care Providers Index
ETFdb.com Category: Health & Biotech Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IHF


Holding,Symbol,Weighting
UnitedHealth Group Incorporated,UNH,22.72%
CVS Health Corporation,CVS,11.55%
"Anthem, Inc.",ANTM,9.96%
HCA Healthcare Inc,HCA,4.59%
Humana Inc.,HUM,4.49%
"Teladoc Health, Inc.",TDOC,4.35%
Cigna Corporation,CI,4.28%
Centene Corporation,CNC,4.22%
Laboratory Corporation of America Holdings,LH,3.5%
Quest Diagnostics Incorporated,DGX,2.83%
"Molina Healthcare, Inc.",MOH,2.23%
"Guardant Health, Inc.",GH,1.93%
"Universal Health Services, Inc. Class B",UHS,1.89%
"Amedisys, Inc.",AMED,1.7%
DaVita Inc.,DVA,1.53%
Chemed Corporation,CHE,1.5%
Encompass Health Corporation,EHC,1.45%
"LHC Group, Inc.",LHCG,1.19%
"NeoGenomics, Inc.",NEO,1.05%
HealthEquity Inc,HQY,0.95%
"Inspire Medical Systems, Inc.",INSP,0.89%
"Acadia Healthcare Company, Inc.",ACHC,0.79%
"Change Healthcare, Inc.",CHNG,0.75%
Tenet Healthcare Corporation,THC,0.74%
"Ensign Group, Inc.",ENSG,0.66%
"1Life Healthcare, Inc.",ONEM,0.58%
HMS Holdings Corp.,HMSY,0.57%
Select Medical Holdings Corporation,SEM,0.53%
R1 RCM Inc,RCM,0.49%
"Schrodinger, Inc.",SDGR,0.47%
Premier Inc. Class A,PINC,0.44%
"MEDNAX, Inc.",MD,0.37%
"Magellan Health, Inc.",MGLN,0.33%
Addus HomeCare Corporation,ADUS,0.31%
Providence Service Corporation,PRSC,0.3%
"Phreesia, Inc.",PHR,0.29%
"Progyny, Inc.",PGNY,0.27%
"U.S. Physical Therapy, Inc.",USPH,0.27%
Pennant Group Inc,PNTG,0.26%
"Inovalon Holdings, Inc. Class A",INOV,0.25%
"Health Catalyst, Inc.",HCAT,0.24%
"Castle Biosciences, Inc.",CSTL,0.21%
Option Care Health Inc,OPCH,0.18%
CorVel Corporation,CRVL,0.17%
"Tabula Rasa Healthcare, Inc.",TRHC,0.16%
"Hanger, Inc.",HNGR,0.15%
"RadNet, Inc.",RDNT,0.15%
"Community Health Systems, Inc.",CYH,0.15%
Brookdale Senior Living Inc.,BKD,0.14%
National HealthCare Corporation,NHC,0.14%
"Tivity Health, Inc.",TVTY,0.13%
"Fulgent Genetics, Inc.",FLGT,0.12%
"Accolade, Inc.",ACCD,0.12%
"Surgery Partners, Inc.",SGRY,0.11%
"HealthStream, Inc.",HSTM,0.1%
"Ontrak, Inc.",OTRK,0.09%
Triple-S Management Corporation Class B,GTS,0.09%
MUTUAL FUND (OTHER),Other,0.08%
U.S. Dollar,Other,0.0%
