EWN: iShares MSCI Netherlands ETF
Inception Date: 1996-03-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	265576
Shares Outstanding: 6400000
Expense Ratio: 0.5%
Tracks This Index: MSCI Netherlands Investable Market Index
ETFdb.com Category: Europe Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EWN


Holding,Symbol,Weighting
ASML Holding NV,ASML,24.87%
Prosus N.V. Class N,PRX,7.82%
Adyen NV,ADYEN,5.82%
Koninklijke Philips N.V.,PHIA,4.84%
ING Groep NV,INGA,4.76%
Koninklijke Ahold Delhaize N.V.,AD,4.45%
Koninklijke DSM N.V.,DSM,4.43%
Heineken NV,HEIA,3.6%
Akzo Nobel N.V.,AKZA,3.58%
Wolters Kluwer NV,WKL,3.52%
Just Eat Takeaway.com N.V.,TKWY,2.23%
NN Group N.V.,NN,2.04%
ASM International N.V.,ASM,1.77%
Coca-Cola European Partners Plc,CCEP,1.77%
Royal KPN NV,KPN,1.76%
Randstad NV,RAND,1.34%
Aegon NV,AGN,1.23%
IMCD N.V.,IMCD,1.16%
AerCap Holdings NV,AER,1.08%
Signify NV,LIGHT,1.04%
ASR Nederland NV,ASRNL,1.02%
Heineken Holding N.V.,HEIO,0.99%
BE Semiconductor Industries N.V.,BESI,0.89%
Aalberts N.V.,AALB,0.86%
Altice Europe NV Class A,ATC,0.8%
ABN AMRO Bank NV Depositary receipts,ABN,0.78%
Corbion NV,CRBN,0.7%
Royal Vopak NV,VPK,0.68%
SBM Offshore NV,SBMO,0.62%
Arcadis NV,ARCAD,0.61%
Alfen NV,ALFEN,0.58%
JDE Peet\'s NV,JDEP,0.56%
Koninklijke Boskalis Westminster N.V.,BOKA,0.53%
OCI NV,OCI,0.52%
PostNL NV,PNL,0.51%
TKH Group N.V. Cert,TWEKA,0.48%
Fugro NV Cert of Shs,FUR,0.44%
Basic-Fit NV,BFIT,0.44%
Intertrust NV,INTER,0.38%
AMG Advanced Metallurgical Group N.V.,AMG,0.36%
Eurocommercial Properties NV,ECMPA,0.34%
Pharming Group NV,PHARM,0.32%
Flow Traders NV,FLOW,0.31%
TomTom NV,TOM2,0.29%
NSI N.V.,NSI,0.28%
Wereldhave N.V.,WHA,0.28%
Koninklijke BAM Groep NV,BAMNB,0.28%
U.S. Dollar,Other,0.27%
Accell Group N.V.,ACCEL,0.26%
Vastned Retail NV,VASTN,0.24%
B&S Group S.A.,BSGR,0.2%
Sif Holding N.V.,SIFG,0.2%
Van Lanschot Kempen NV cert. of shs,VLK,0.19%
ForFarmers NV,FFARM,0.19%
Brunel International N.V.,BRNL,0.17%
Sligro Food Group N.V.,SLIGR,0.14%
CM.com N.V.,CMCOM,0.14%
MUTUAL FUND (OTHER),Other,0.04%
