SRVR: Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF
Inception Date: 2018-05-15
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	1071410
Shares Outstanding: 30600000
Expense Ratio: 0.6%
Tracks This Index: Benchmark Data & Infrastructure Real Estate SCTR Index
ETFdb.com Category: Real Estate
Issuer: Pacer Financial
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SRVR


Holding,Symbol,Weighting
"Equinix, Inc.",EQIX,14.98%
American Tower Corporation,AMT,14.34%
Crown Castle International Corp,CCI,13.95%
GDS Holdings Ltd. Sponsored ADR Class A,GDS,4.72%
"Iron Mountain, Inc.",IRM,4.63%
"Digital Realty Trust, Inc.",DLR,4.55%
"CyrusOne, Inc.",CONE,4.52%
Cellnex Telecom S.A.,CLNX,4.48%
Lamar Advertising Company Class A,LAMR,4.36%
SBA Communications Corp. Class A,SBAC,4.34%
CoreSite Realty Corporation,COR,3.26%
Infrastrutture Wireless Italiane S.p.A.,INW,2.82%
Nextdc Limited,NXT,2.78%
"QTS Realty Trust, Inc. Class A",QTS,2.47%
Chindata Group Holdings Limited Sponsored ADR Class A,CD,2.12%
"21Vianet Group, Inc. Sponsored ADR Class A",VNET,1.98%
Keppel DC REIT,AJBU,1.84%
OUTFRONT Media Inc.,OUT,1.7%
Uniti Group Inc.,UNIT,1.62%
Cogent Communications Holdings Inc,CCOI,1.5%
"Switch, Inc. Class A",SWCH,1.31%
Helios Towers Plc,HTWS,0.87%
Clear Channel Outdoor Holdings Inc,CCO,0.51%
U.S. Dollar,Other,0.35%
