TRTY: Cambria Trinity ETF
Inception Date: 2018-09-10
Fund Holdings as of: 2021-01-05
Total Assets Under Management (in thousands):	38114
Shares Outstanding: 1550000
Expense Ratio: 0.48%
Tracks This Index: Cambria Trinity Index
ETFdb.com Category: n/a
Issuer: Cambria
Structure: ETF
ETF Home Page: https://etfdb.com/etf/TRTY


Holding,Symbol,Weighting
Vanguard Intermediate-Term Treasury ETF,VGIT,8.69%
Cambria Shareholder Yield ETF,SYLD,8.07%
Cambria Emerging Shareholder Yield ETF,EYLD,7.18%
Cambria Foreign Shareholder Yield ETF,FYLD,7.15%
Cambria Value & Momentum ETF,VAMO,6.83%
Cambria Sovereign High Yield Bond ETF,SOVB,6.63%
Vanguard Total Bond Market ETF,BND,5.48%
Cambria Global Value ETF,GVAL,4.45%
Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF,PDBC,4.18%
WisdomTree Managed Futures Strategy Fund,WTMF,3.86%
Cambria Global Real Estate ETF,BLDG,3.38%
iShares Global Tech ETF,IXN,2.79%
First Trust Managed Futures Strategy Fund,FMF,2.78%
iShares Global Materials ETF,MXI,2.71%
Invesco DB Base Metals Fund,DBB,2.51%
iShares Global Consumer Discretionary ETF,RXI,2.5%
Vanguard Long-Term Bond ETF,BLV,2.47%
Vanguard Small-Cap ETF,VB,2.41%
Vanguard Small Cap Value ETF,VBR,2.39%
Vanguard FTSE Developed Markets ETF,VEA,2.37%
SPDR FTSE International Government Inflation-Protected Bond ETF,WIP,2.21%
Alpha Architect Value Momentum Trend ETF,VMOT,2.09%
Invesco DB Precious Metals Fund,DBP,1.97%
Schwab US TIPS ETF,SCHP,1.91%
iShares MSCI Global Gold Miners ETF,RING,1.56%
U.S. Dollar,Other,0.88%
iM DBi Managed Futures Strategy ETF,DBMF,0.54%
