SPVM: Invesco S&P 500 Value with Momentum ETF
Inception Date: 2011-06-16
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	36117
Shares Outstanding: 900000
Expense Ratio: 0.39%
Tracks This Index: S&P 500 High Momentum Value Index
ETFdb.com Category: Large Cap Value Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SPVM


Holding,Symbol,Weighting
CVS Health Corporation,CVS,2.01%
"MetLife, Inc.",MET,2.0%
Centene Corporation,CNC,1.95%
Kroger Co.,KR,1.93%
Ford Motor Company,F,1.75%
Archer-Daniels-Midland Company,ADM,1.7%
McKesson Corporation,MCK,1.64%
Cigna Corporation,CI,1.52%
"Cardinal Health, Inc.",CAH,1.48%
General Motors Company,GM,1.39%
Capital One Financial Corporation,COF,1.37%
"Assurant, Inc.",AIZ,1.37%
"Goldman Sachs Group, Inc.",GS,1.36%
Lennar Corporation Class A,LEN,1.35%
"Travelers Companies, Inc.",TRV,1.33%
Morgan Stanley,MS,1.27%
"Anthem, Inc.",ANTM,1.24%
State Street Corporation,STT,1.23%
Kraft Heinz Company,KHC,1.23%
"PulteGroup, Inc.",PHM,1.22%
WestRock Company,WRK,1.22%
"Universal Health Services, Inc. Class B",UHS,1.18%
Humana Inc.,HUM,1.17%
Whirlpool Corporation,WHR,1.14%
Truist Financial Corporation,TFC,1.14%
HP Inc.,HPQ,1.13%
Hanesbrands Inc.,HBI,1.12%
Globe Life Inc.,GL,1.11%
Howmet Aerospace Inc.,HWM,1.09%
Berkshire Hathaway Inc. Class B,BRK.B,1.07%
Progressive Corporation,PGR,1.06%
"Best Buy Co., Inc.",BBY,1.05%
LKQ Corporation,LKQ,1.03%
J.M. Smucker Company,SJM,1.02%
"Raymond James Financial, Inc.",RJF,1.0%
Corteva Inc,CTVA,0.99%
"Bio-Rad Laboratories, Inc. Class A",BIO,0.99%
"D.R. Horton, Inc.",DHI,0.98%
"Quanta Services, Inc.",PWR,0.98%
"CarMax, Inc.",KMX,0.97%
"Consolidated Edison, Inc.",ED,0.97%
Mosaic Company,MOS,0.96%
"Henry Schein, Inc.",HSIC,0.94%
Pinnacle West Capital Corporation,PNW,0.93%
Walmart Inc.,WMT,0.93%
"Evergy, Inc.",EVRG,0.92%
Sempra Energy,SRE,0.92%
"Conagra Brands, Inc.",CAG,0.91%
International Paper Company,IP,0.91%
Jacobs Engineering Group Inc.,J,0.91%
"CBRE Group, Inc. Class A",CBRE,0.91%
PPL Corporation,PPL,0.9%
Newell Brands Inc,NWL,0.88%
Laboratory Corporation of America Holdings,LH,0.86%
W. R. Berkley Corporation,WRB,0.86%
Campbell Soup Company,CPB,0.85%
Johnson Controls International plc,JCI,0.85%
"C.H. Robinson Worldwide, Inc.",CHRW,0.84%
Public Service Enterprise Group Inc,PEG,0.84%
DTE Energy Company,DTE,0.84%
Duke Energy Corporation,DUK,0.83%
Edison International,EIX,0.83%
Entergy Corporation,ETR,0.83%
AmerisourceBergen Corporation,ABC,0.82%
"Micron Technology, Inc.",MU,0.81%
DaVita Inc.,DVA,0.81%
Eastman Chemical Company,EMN,0.81%
Target Corporation,TGT,0.81%
Quest Diagnostics Incorporated,DGX,0.81%
Genuine Parts Company,GPC,0.81%
Newmont Corporation,NEM,0.8%
UnitedHealth Group Incorporated,UNH,0.8%
SVB Financial Group,SIVB,0.8%
"Leidos Holdings, Inc.",LDOS,0.8%
PACCAR Inc,PCAR,0.78%
HCA Healthcare Inc,HCA,0.78%
"Ameriprise Financial, Inc.",AMP,0.78%
"Leggett & Platt, Incorporated",LEG,0.77%
International Business Machines Corporation,IBM,0.77%
"American Electric Power Company, Inc.",AEP,0.76%
"McCormick & Company, Incorporated",MKC,0.75%
Verizon Communications Inc.,VZ,0.74%
Amcor PLC,AMCR,0.74%
News Corporation Class A,NWSA,0.74%
Southern Company,SO,0.74%
Costco Wholesale Corporation,COST,0.73%
Comcast Corporation Class A,CMCSA,0.73%
Eversource Energy,ES,0.72%
eBay Inc.,EBAY,0.72%
Snap-on Incorporated,SNA,0.71%
Ameren Corporation,AEE,0.71%
Alliant Energy Corp,LNT,0.71%
Xcel Energy Inc.,XEL,0.7%
"General Mills, Inc.",GIS,0.7%
CDW Corp.,CDW,0.7%
Cummins Inc.,CMI,0.69%
FedEx Corporation,FDX,0.69%
Seagate Technology PLC,STX,0.68%
"United Rentals, Inc.",URI,0.67%
"Gap, Inc.",GPS,0.64%
MUTUAL FUND (OTHER),Other,0.08%
U.S. Dollar,Other,0.0%
