RSXJ: VanEck Vectors Russia Small-Cap ETF
Inception Date: 2011-04-13
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	32194
Shares Outstanding: 883000
Expense Ratio: 0.76%
Tracks This Index: MVIS Russia Small-Cap Index
ETFdb.com Category: Emerging Markets Equities
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/RSXJ


Holding,Symbol,Weighting
Sistema PJSFC Sponsored GDR RegS,SSA,7.64%
Detsky mir PJSC,DSKY,7.5%
Aeroflot-Russian Airlines PJSC,AFLT,6.82%
CREDIT BANK OF MOSCOW (public joint-stock company),CBOM,6.42%
Group LSR OJSC,LSRG,5.8%
VNV Global AB,VNV,5.6%
Novorossiysk Commercial Sea Port PJSC,NMTP,5.07%
Headhunter Group Plc Sponsored ADR,HHR,5.0%
Unipro PJSC,UPRO,4.82%
Petropavlovsk PLC,POG,4.77%
Lenta Plc Sponsored GDR RegS,LNTA,4.56%
Globaltrans Investment Plc Sponsored GDR RegS,GLTR,4.45%
Etalon Group Plc Sponsored GDR RegS,ETLN,4.44%
Second Generating Company of the Electric Power Wholesale Market PJSC,OGKB,3.72%
Eurasia Mining plc,EUA,3.59%
Qiwi Plc Sponsored ADR Class B,QIWI,3.36%
MOSENERGO,MSNG,2.81%
Mechel PAO,MTLR,2.71%
M.video PJSC,MVID,2.41%
Raspadskaya PJSC,RASP,2.18%
Rosseti Lenenergo PJSC Pref,LSNGP,1.85%
TMK PAO,TRMK,1.41%
Territorial Generating Company No 1 PJSC,TGKA,1.33%
SAFMAR Financial investment Public Joint Stock Company,SFIN,1.04%
U.S. Dollar,Other,0.73%
