BJK: VanEck Vectors Gaming ETF
Inception Date: 2008-01-22
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	76185
Shares Outstanding: 1625000
Expense Ratio: 0.66%
Tracks This Index: S-Network Global Gaming Index
ETFdb.com Category: Consumer Discretionary Equities
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/BJK


Holding,Symbol,Weighting
Flutter Entertainment Plc,FLTR,8.11%
Las Vegas Sands Corp.,LVS,7.85%
Galaxy Entertainment Group Limited,27,6.68%
DraftKings Inc Class A,DKNG,6.3%
Aristocrat Leisure Limited,ALL,5.92%
Evolution Gaming Group AB,EVO,5.7%
Sands China Ltd.,1928,4.76%
MGM Resorts International,MGM,4.49%
Caesars Entertainment Inc,CZR,4.47%
VICI Properties Inc,VICI,4.07%
"Penn National Gaming, Inc.",PENN,3.75%
"Wynn Resorts, Limited",WYNN,3.28%
Entain PLC,ENT,2.82%
"Gaming and Leisure Properties, Inc.",GLPI,2.8%
Tabcorp Holdings Limited,TAH,2.49%
La Francaise des Jeux SA,FDJ,2.33%
Churchill Downs Incorporated,CHDN,2.14%
Genting Singapore Limited,G13,1.67%
William Hill PLC,WMH,1.64%
Melco Resorts & Entertainment Limited Sponsored ADR,MLCO,1.41%
MGM Growth Properties LLC Class A,MGP,1.3%
Sega Sammy Holdings Inc.,6460,1.22%
Greek Organisation of Football Prognostics SA,OPAP,1.19%
Boyd Gaming Corporation,BYD,1.18%
Star Entertainment Group Limited,SGR,1.13%
Genting Bhd.,3182,1.12%
SJM Holdings Limited,880,1.1%
Crown Resorts Limited,CWN,1.02%
"Kangwon Land, Inc.",035250,1.01%
NagaCorp Ltd.,3918,0.95%
Genting Malaysia Bhd.,4715,0.89%
Kindred Group plc Shs Swedish Depository Receipts,KIND,0.84%
Wynn Macau Ltd.,1128,0.76%
International Game Technology PLC,IGT,0.76%
"Sankyo Co., Ltd.",6417,0.6%
Playtech plc,PTEC,0.53%
SKYCITY Entertainment Group Limited,SKC,0.52%
MGM China Holdings Limited,2282,0.48%
Melco International Development Limited,200,0.4%
Heiwa Corporation,6412,0.35%
U.S. Dollar,Other,-0.02%
