EMLP: First Trust North American Energy Infrastructure Fund
Inception Date: 2012-06-20
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	1711200
Shares Outstanding: 81505000
Expense Ratio: 0.95%
Tracks This Index: n/a
ETFdb.com Category: All Cap Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EMLP


Holding,Symbol,Weighting
"Magellan Midstream Partners, L.P.",MMP,7.63%
NextEra Energy Partners LP,NEP,7.25%
Enterprise Products Partners L.P.,EPD,7.07%
Public Service Enterprise Group Inc,PEG,5.47%
"TC PipeLines, LP",TCP,5.28%
TC Energy Corporation,TRP,5.28%
Sempra Energy,SRE,4.29%
"NextEra Energy, Inc.",NEE,3.69%
"IDACORP, Inc.",IDA,2.94%
Plains GP Holdings LP Class A,PAGP,2.84%
"Williams Companies, Inc.",WMB,2.83%
"ONEOK, Inc.",OKE,2.81%
Alliant Energy Corp,LNT,2.61%
"American Electric Power Company, Inc.",AEP,2.45%
Atmos Energy Corporation,ATO,2.45%
PPL Corporation,PPL,2.31%
"Quanta Services, Inc.",PWR,2.27%
AltaGas Ltd.,ALA,2.04%
Xcel Energy Inc.,XEL,2.02%
Kinder Morgan Inc Class P,KMI,1.99%
Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,MISXX,1.72%
CMS Energy Corporation,CMS,1.7%
Southern Company,SO,1.66%
Enbridge Inc.,ENB,1.62%
Dominion Energy Inc,D,1.61%
Keyera Corp.,KEY,1.51%
New Jersey Resources Corporation,NJR,1.51%
"ONE Gas, Inc.",OGS,1.42%
Fortis Inc.,FTS,1.15%
"Holly Energy Partners, L.P.",HEP,1.12%
Exelon Corporation,EXC,1.02%
WEC Energy Group Inc,WEC,0.94%
ATCO Ltd. Class I,ACO.X,0.93%
Canadian Utilities Limited Class A,CU,0.92%
Westlake Chemical Partners LP,WLKP,0.81%
Duke Energy Corporation,DUK,0.73%
"Cheniere Energy Partners, L.P.",CQP,0.69%
Phillips 66 Partners LP,PSXP,0.68%
Equitrans Midstream Corp.,ETRN,0.54%
Emera Incorporated,EMA,0.52%
Shell Midstream Partners LP,SHLX,0.45%
"American Water Works Company, Inc.",AWK,0.37%
Eversource Energy,ES,0.35%
DTE Energy Company,DTE,0.2%
Orsted Unsponsored ADR,DNNGY,0.15%
"Energy Transfer, L.P.",ET,0.11%
Chesapeake Utilities Corporation,CPK,0.06%
U.S. Dollar,Other,0.0%
