FLGB: Franklin FTSE United Kingdom ETF
Inception Date: 2017-11-02
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	123310
Shares Outstanding: 5500000
Expense Ratio: 0.09%
Tracks This Index: FTSE UK Capped Index
ETFdb.com Category: Europe Equities
Issuer: Franklin Templeton Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FLGB


Holding,Symbol,Weighting
Unilever PLC,ULVR,6.35%
AstraZeneca PLC,AZN,5.47%
HSBC Holdings Plc,HSBA,4.39%
GlaxoSmithKline plc,GSK,3.76%
Diageo plc,DGE,3.75%
British American Tobacco p.l.c.,BATS,3.51%
Rio Tinto plc,RIO,3.38%
Royal Dutch Shell Plc Class A,RDSA,3.02%
BP p.l.c.,BP,2.87%
Royal Dutch Shell Plc Class B,RDSB,2.65%
Reckitt Benckiser Group plc,RB,2.34%
BHP Group Plc,BHP,2.27%
Prudential plc,PRU,2.0%
RELX PLC,REL,1.89%
Vodafone Group Plc,VOD,1.84%
National Grid plc,NG,1.72%
Anglo American plc,AAL,1.69%
London Stock Exchange Group plc,LSE,1.62%
Lloyds Banking Group plc,LLOY,1.46%
Barclays PLC,BARC,1.44%
Glencore plc,GLEN,1.43%
Experian PLC,EXPN,1.43%
Compass Group PLC,CPG,1.38%
CRH Plc,CRH,1.36%
Tesco PLC,TSCO,1.27%
Ferguson Plc,FERG,1.14%
Flutter Entertainment Plc,FLTR,1.09%
BAE Systems plc,BA,0.9%
Legal & General Group Plc,LGEN,0.9%
SSE plc,SSE,0.89%
Ashtead Group plc,AHT,0.87%
Imperial Brands PLC,IMB,0.82%
Smith & Nephew plc,SN,0.75%
Aviva plc,AV,0.72%
Standard Chartered PLC,STAN,0.68%
BT Group plc,BT.A,0.65%
SEGRO plc,SGRO,0.64%
Ocado Group PLC,OCDO,0.64%
3i Group plc,III,0.63%
Just Eat Takeaway.com N.V.,JET,0.56%
Rentokil Initial plc,RTO,0.54%
WPP Plc,WPP,0.54%
Halma plc,HLMA,0.53%
Intertek Group plc,ITRK,0.52%
Croda International Plc,CRDA,0.51%
Next plc,NXT,0.51%
Smurfit Kappa Group Plc,SKG,0.5%
Persimmon Plc,PSN,0.5%
Melrose Industries PLC,MRO,0.49%
InterContinental Hotels Group PLC,IHG,0.48%
Mondi plc,MNDI,0.48%
Bunzl plc,BNZL,0.47%
Rolls-Royce Holdings plc,RR,0.47%
Informa Plc,INF,0.47%
Spirax-Sarco Engineering PLC,SPX,0.47%
Associated British Foods plc,ABF,0.45%
NatWest Group Plc,NWG,0.43%
Burberry Group plc,BRBY,0.41%
RSA Insurance Group plc,RSA,0.4%
Barratt Developments PLC,BDEV,0.38%
Entain PLC,ENT,0.38%
Sage Group plc,SGE,0.36%
Whitbread PLC,WTB,0.36%
Standard Life Aberdeen PLC,SLA,0.35%
United Utilities Group PLC,UU,0.35%
Smiths Group Plc,SMIN,0.34%
Admiral Group plc,ADM,0.34%
Taylor Wimpey plc,TW,0.34%
St. James\'s Place Plc,STJ,0.34%
Kingfisher Plc,KGF,0.33%
Polymetal International Plc,POLY,0.33%
Rightmove plc,RMV,0.32%
Auto Trader Group PLC,AUTO,0.32%
Berkeley Group Holdings plc,BKG,0.31%
Hargreaves Lansdown plc,HL,0.31%
Severn Trent Plc,SVT,0.31%
M&G Plc,MNG,0.29%
Antofagasta plc,ANTO,0.29%
Pearson PLC,PSON,0.29%
DCC Plc,DCC,0.29%
Weir Group PLC,WEIR,0.29%
Intermediate Capital Group plc,ICP,0.28%
Land Securities Group PLC,LAND,0.27%
DS Smith Plc,SMDS,0.27%
Coca-Cola HBC AG,CCH,0.26%
Johnson Matthey Plc,JMAT,0.26%
British Land Company PLC,BLND,0.26%
Direct Line Insurance Group Plc,DLG,0.25%
B&M European Value Retail SA,BME,0.25%
Hikma Pharmaceuticals Plc,HIK,0.24%
Pennon Group Plc,PNN,0.23%
Wm Morrison Supermarkets plc,MRW,0.23%
Howden Joinery Group PLC,HWDN,0.23%
ITV PLC,ITV,0.23%
JD Sports Fashion Plc,JD,0.21%
J Sainsbury plc,SBRY,0.21%
Bellway p.l.c.,BWY,0.21%
Meggitt PLC,MGGT,0.21%
Phoenix Group Holdings plc,PHNX,0.21%
Schroders PLC,SDR,0.21%
AVEVA Group plc,AVV,0.2%
Travis Perkins plc,TPK,0.19%
Hiscox Ltd,HSX,0.19%
Tate & Lyle PLC,TATE,0.18%
ConvaTec Group Plc,CTEC,0.18%
Derwent London plc,DLN,0.18%
IMI plc,IMI,0.18%
Avast Plc,AVST,0.17%
Evraz PLC,EVR,0.16%
HomeServe plc,HSV,0.16%
Quilter Plc,QLT,0.15%
Centrica plc,CNA,0.15%
Fresnillo PLC,FRES,0.12%
Ashmore Group plc,ASHM,0.11%
Renishaw plc,RSW,0.11%
TUI AG,TUI,0.11%
easyJet plc,EZJ,0.11%
International Consolidated Airlines Group SA,IAG,0.1%
U.S. Dollar,Other,0.08%
KAZ Minerals PLC,KAZ,0.08%
