FLSA: Franklin FTSE Saudi Arabia ETF
Inception Date: 2018-10-09
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	2631
Shares Outstanding: 100000
Expense Ratio: 0.39%
Tracks This Index: FTSE Saudi Arabia Capped Index
ETFdb.com Category: Emerging Markets Equities
Issuer: Franklin Templeton Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FLSA


Holding,Symbol,Weighting
Saudi Basic Industries Corp.,2010,11.13%
Al Rajhi Bank,1120,10.99%
Saudi Arabian Oil Company (Saudi Aramco),2222,10.86%
Saudi Telecom Co.,7010,7.87%
National Commercial Bank CJSC,1180,7.28%
Samba Financial Group,1090,4.47%
Riyad Bank,1010,4.44%
Saudi British Bank,1060,3.36%
Banque Saudi Fransi,1050,2.45%
Saudi Electricity Co.,5110,2.2%
Saudi Arabian Mining Co.,1211,2.16%
Saudi Arabian Fertilizer Co.,2020,2.13%
Alinma Bank,1150,2.09%
Yanbu National Petrochemical Co.,2290,1.96%
Almarai Co. Ltd.,2280,1.82%
Arab National Bank,1080,1.7%
Savola Group,2050,1.47%
Etihad Etisalat Co.,7020,1.42%
Saudi Kayan Petrochemical Co.,2350,1.39%
Bank Albilad,1140,1.37%
Jarir Marketing Co.,4190,1.35%
Dr. Sulaiman Al-Habib Medical Services Group Co.,4013,1.19%
Advanced Petrochemical Co.,2330,0.94%
Bupa Arabia for Cooperative Insurance Co.,8210,0.92%
Mouwasat Medical Services Co.,4002,0.86%
Sahara International Petrochemical Company,2310,0.82%
Saudi Industrial Investment Group,2250,0.8%
Mobile Telecommunications Co. Saudi Arabia,7030,0.79%
Southern Province Cement Co.,3050,0.76%
Bank Aljazira,1020,0.72%
Abdullah Al Othaim Markets Co.,4001,0.71%
Company for Cooperative Insurance,8010,0.64%
Saudi Cement Co.,3030,0.61%
Dar Al Arkan Real Estate Development Co.,4300,0.6%
National Industrialization Co.,2060,0.59%
Arabian Centres Co.,4321,0.54%
National Petrochemical Co. (Saudi Arabia),2002,0.53%
"Emaar, The Economic City",4220,0.51%
Qassim Cement Co.,3040,0.47%
Yanbu Cement Co.,3060,0.41%
Rabigh Refining & Petrochemical Co.,2380,0.4%
Saudi Airlines Catering Co.,6004,0.39%
Saudi Ground Services Co.,4031,0.37%
Saudia Dairy & Foodstuff Co.,2270,0.36%
Seera Holding Group,1810,0.36%
Saudi Research & Marketing Group,4210,0.33%
Dallah Healthcare Co.,4004,0.18%
Fawaz Abdulaziz AlHokair Co.,4240,0.18%
U.S. Dollar,Other,0.12%
