OCIO: ClearShares OCIO ETF
Inception Date: 2017-06-27
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	118698
Shares Outstanding: 3950000
Expense Ratio: 0.67%
Tracks This Index: n/a
ETFdb.com Category: Diversified Portfolio
Issuer: ClearShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/OCIO


Holding,Symbol,Weighting
Vanguard FTSE Developed Markets ETF,VEA,4.71%
Vanguard FTSE Emerging Markets ETF,VWO,4.61%
Vanguard FTSE All-World ex-US Index Fund,VEU,4.6%
iShares Core MSCI Total International Stock ETF,IXUS,4.57%
Vanguard Value ETF,VTV,4.49%
iShares Core MSCI EAFE ETF,IEFA,4.41%
Vanguard Growth ETF,VUG,4.23%
iShares Core U.S. Aggregate Bond ETF,AGG,4.19%
iShares Core Total USD Bond Market ETF,IUSB,4.07%
Vanguard S&P 500 ETF,VOO,4.01%
SPDR Portfolio S&P 1500 Composite Stock Market ETF,SPTM,3.98%
iShares MSCI USA Min Vol Factor ETF,USMV,3.93%
Vanguard Total Stock Market ETF,VTI,3.84%
Schwab US Dividend Equity ETF,SCHD,3.68%
SPDR Portfolio Aggregate Bond ETF,SPAB,3.59%
Vanguard Total Bond Market ETF,BND,3.57%
iShares Core S&P 500 ETF,IVV,3.48%
Vanguard Intermediate-Term Corporate Bond ETF,VCIT,2.88%
ClearShares Ultra-Short Maturity ETF,OPER,2.81%
iShares GNMA Bond ETF,GNMA,2.61%
Schwab 1000 Index ETF,SCHK,2.57%
Vanguard Intermediate-Term Bond ETF,BIV,2.55%
Schwab US Aggregate Bond ETF,SCHZ,2.4%
SPDR S&P 500 ETF Trust,SPY,2.39%
Vanguard Short-Term Bond ETF,BSV,2.38%
iShares Core S&P Small Cap ETF,IJR,2.17%
Vanguard Short-Term Corporate Bond ETF,VCSH,1.52%
iShares Intermediate Government/Credit Bond ETF,GVI,1.41%
iShares Core S&P Mid-Cap ETF,IJH,1.05%
Vanguard Intermediate-Term Treasury ETF,VGIT,1.02%
iShares Preferred & Income Securities ETF,PFF,0.98%
Vanguard Mortgage-Backed Securities ETF,VMBS,0.9%
First American Funds Inc X Government Obligations Fund,FGXXX,0.83%
U.S. Dollar,Other,-0.43%
