ALTL: Pacer Lunt Large Cap Alternator ETF
Inception Date: 2020-06-24
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	47780
Shares Outstanding: 1500000
Expense Ratio: 1.0%
Tracks This Index: RBS US Large Cap Alternator Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Pacer Financial
Structure: ETN
ETF Home Page: https://etfdb.com/etf/ALTL


Holding,Symbol,Weighting
Verizon Communications Inc,VZ,1.4686%
Costco Wholesale Corp,COST,1.3038%
Walmart Inc,WMT,1.2253%
Bristol-Myers Squibb Co,BMY,1.2198%
Dollar General Corp,DG,1.1981%
Johnson & Johnson,JNJ,1.16%
Clorox Co,CLX,1.1516%
Expeditors International of Washington Inc,EXPD,1.1506%
Cerner Corp,CERN,1.1403%
CH Robinson Worldwide Inc,CHRW,1.1352%
General Mills Inc,GIS,1.1323%
Public Storage,PSA,1.1202%
Hormel Foods Corp,HRL,1.1167%
Colgate-Palmolive Co,CL,1.1104%
Charter Communications Inc,CHTR,1.1094%
Danaher Corp,DHR,1.104%
Coca-Cola Co,KO,1.1025%
Merck & Co Inc,MRK,1.1009%
J M Smucker Co,SJM,1.0915%
Church & Dwight Co Inc,CHD,1.0911%
Tyler Technologies Inc,TYL,1.0878%
Procter & Gamble Co,PG,1.0827%
Campbell Soup Co,CPB,1.0822%
Republic Services Inc,RSG,1.0735%
PerkinElmer Inc,PKI,1.0715%
Mondelez International Inc,MDLZ,1.0638%
Waste Management Inc,WM,1.0589%
Kellogg Co,K,1.057%
Berkshire Hathaway Inc,BRK.B,1.0502%
Thermo Fisher Scientific Inc,TMO,1.0488%
Kimberly-Clark Corp,KMB,1.0483%
A. O. Smith Corp,AOS,1.0336%
Pfizer Inc,PFE,1.0248%
Progressive Corp,PGR,1.0231%
Comcast Corp,CMCSA,1.0226%
Rollins Inc,ROL,1.0221%
Cooper Companies Inc,COO,1.0203%
Steris plc,STE,1.0155%
Amazon.com Inc,AMZN,1.0125%
Akamai Technologies Inc,AKAM,1.0115%
Amgen Inc,AMGN,0.9993%
Abbott Laboratories,ABT,0.9991%
IDEX Corp,IEX,0.9948%
Kroger Co,KR,0.9948%
Abbvie Inc,ABBV,0.9861%
Agilent Technologies Inc,A,0.9841%
PepsiCo Inc,PEP,0.9826%
Brown-Forman Corp,BF.B,0.981%
Marsh & McLennan Companies Inc,MMC,0.9731%
eBay Inc,EBAY,0.9705%
Monster Beverage Corp,MNST,0.9698%
West Pharmaceutical Services Inc,WST,0.9692%
United Parcel Service Inc,UPS,0.9629%
Electronic Arts Inc,EA,0.9628%
Aon PLC,AON,0.9575%
AT&T Inc,T,0.9567%
CMS Energy Corp,CMS,0.9542%
Paccar Inc,PCAR,0.95%
Extra Space Storage Inc,EXR,0.9495%
Citrix Systems Inc,CTXS,0.948%
Consolidated Edison Inc,ED,0.948%
Alphabet Inc,GOOG,0.9461%
Broadridge Financial Solutions Inc,BR,0.9436%
Medtronic PLC,MDT,0.9423%
Zoetis Inc,ZTS,0.9416%
American Electric Power Company Inc,AEP,0.9385%
Willis Towers Watson PLC,WLTW,0.938%
Archer-Daniels-Midland Co,ADM,0.9363%
Intercontinental Exchange Inc,ICE,0.9259%
Public Service Enterprise Group Inc,PEG,0.9219%
Alliant Energy Corp,LNT,0.921%
Hershey Co,HSY,0.9205%
Verisk Analytics Inc,VRSK,0.9201%
Linde PLC,LIN,0.9135%
Bio Rad Laboratories Inc,BIO,0.9121%
Xcel Energy Inc,XEL,0.9117%
Activision Blizzard Inc,ATVI,0.9103%
3M Co,MMM,0.9004%
Altria Group Inc,MO,0.8985%
Baxter International Inc,BAX,0.8976%
T-Mobile US Inc,TMUS,0.8955%
Eli Lilly and Co,LLY,0.8947%
McCormick & Company Inc,MKC,0.8865%
Tractor Supply Co,TSCO,0.8851%
Juniper Networks Inc,JNPR,0.8833%
Garmin Ltd,GRMN,0.8794%
Verisign Inc,VRSN,0.8741%
Becton Dickinson and Co,BDX,0.871%
Quest Diagnostics Inc,DGX,0.869%
Northrop Grumman Corp,NOC,0.864%
Equifax Inc,EFX,0.8639%
Conagra Brands Inc,CAG,0.8625%
Equinix Inc,EQIX,0.8603%
Gilead Sciences Inc,GILD,0.8597%
Incyte Corp,INCY,0.8374%
Jack Henry & Associates Inc,JKHY,0.8352%
Atmos Energy Corp,ATO,0.8267%
CVS Health Corp,CVS,0.8244%
General Dynamics Corp,GD,0.8141%
Roper Technologies Inc,ROP,0.7753%
Cash Component,CASH,0.761%
