IWP: iShares Russell Midcap Growth ETF
Inception Date: 2001-07-17
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	15270700
Shares Outstanding: 148700000
Expense Ratio: 0.24%
Tracks This Index: Russell Midcap Growth Index
ETFdb.com Category: All Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IWP


Holding,Symbol,Weighting
"IDEXX Laboratories, Inc.",IDXX,1.24%
"Align Technology, Inc.",ALGN,1.23%
Spotify Technology SA,SPOT,1.22%
KLA Corporation,KLAC,1.19%
Lululemon Athletica Inc,LULU,1.17%
"Twilio, Inc. Class A",TWLO,1.17%
"DocuSign, Inc.",DOCU,1.17%
"Chipotle Mexican Grill, Inc.",CMG,1.14%
"Cadence Design Systems, Inc.",CDNS,1.11%
Veeva Systems Inc Class A,VEEV,1.09%
"Synopsys, Inc.",SNPS,1.08%
MSCI Inc. Class A,MSCI,1.08%
"CoStar Group, Inc.",CSGP,1.07%
"Roku, Inc. Class A",ROKU,1.07%
"Xilinx, Inc.",XLNX,1.03%
"Match Group, Inc.",MTCH,1.0%
"Trade Desk, Inc. Class A",TTD,0.98%
"Palo Alto Networks, Inc.",PANW,0.98%
Verisk Analytics Inc,VRSK,0.97%
"O\'Reilly Automotive, Inc.",ORLY,0.96%
"ANSYS, Inc.",ANSS,0.92%
ResMed Inc.,RMD,0.9%
"RingCentral, Inc. Class A",RNG,0.88%
"Moderna, Inc.",MRNA,0.88%
"Okta, Inc. Class A",OKTA,0.87%
Cintas Corporation,CTAS,0.82%
Ball Corporation,BLL,0.82%
Splunk Inc.,SPLK,0.8%
"Copart, Inc.",CPRT,0.77%
Microchip Technology Incorporated,MCHP,0.77%
Mettler-Toledo International Inc.,MTD,0.75%
Cerner Corporation,CERN,0.71%
"Paychex, Inc.",PAYX,0.7%
"Coupa Software, Inc.",COUP,0.69%
"CrowdStrike Holdings, Inc. Class A",CRWD,0.69%
Fastenal Company,FAST,0.67%
Amphenol Corporation Class A,APH,0.67%
"FLEETCOR Technologies, Inc.",FLT,0.67%
"Seagen, Inc.",SGEN,0.66%
"Paycom Software, Inc.",PAYC,0.66%
"Pinterest, Inc. Class A",PINS,0.65%
"Take-Two Interactive Software, Inc.",TTWO,0.65%
"Simon Property Group, Inc.",SPG,0.64%
"Church & Dwight Co., Inc.",CHD,0.64%
McKesson Corporation,MCK,0.62%
"Etsy, Inc.",ETSY,0.62%
MarketAxess Holdings Inc.,MKTX,0.62%
"West Pharmaceutical Services, Inc.",WST,0.62%
"Teladoc Health, Inc.",TDOC,0.59%
"Teradyne, Inc.",TER,0.59%
"Fortinet, Inc.",FTNT,0.58%
IHS Markit Ltd.,INFO,0.58%
"EPAM Systems, Inc.",EPAM,0.56%
Zebra Technologies Corporation Class A,ZBRA,0.55%
CDW Corp.,CDW,0.55%
"Enphase Energy, Inc.",ENPH,0.55%
"MongoDB, Inc. Class A",MDB,0.54%
Clorox Company,CLX,0.53%
NovoCure Ltd.,NVCR,0.52%
"Broadridge Financial Solutions, Inc.",BR,0.52%
TransUnion,TRU,0.51%
Hershey Company,HSY,0.51%
Equifax Inc.,EFX,0.51%
"Tyler Technologies, Inc.",TYL,0.51%
Exact Sciences Corporation,EXAS,0.51%
Insulet Corporation,PODD,0.5%
StoneCo Ltd. Class A,STNE,0.5%
"Zendesk, Inc.",ZEN,0.49%
"HubSpot, Inc.",HUBS,0.49%
"Old Dominion Freight Line, Inc.",ODFL,0.49%
"Slack Technologies, Inc. Class A",WORK,0.48%
